paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
2,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.193934889,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.577173621,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.692363478,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.859140182,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.100791917,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.053185066,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.993435084,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.906339437,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.461110591,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
3,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.119149664,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.750928299,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.906857159,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,1.07859312,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.337115488,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.175643485,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,1.309227463,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,1.292449741,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,1.001906783,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
4,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.328938993,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.551114751,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.5925814,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.782446537,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.97433024,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,0.950571115,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.936083842,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.792334092,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.424876679,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
5,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.127532205,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.708020866,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.868039828,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.973317018,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.203910318,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.119359009,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,1.163586492,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.99564749,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.657166411,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
6,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.341944357,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.41213487,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.613434952,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.70899618,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.908402717,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,0.874647689,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.82462171,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.632258287,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.433393839,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
7,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.100577208,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.771001916,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.889613956,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.987241376,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.175648245,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.274842605,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,1.221542535,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,1.287314417,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.925440328,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
8,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.472023298,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.773790833,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,1.001176442,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,1.110885624,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.336154396,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.313015495,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,1.337972386,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,1.324233502,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,1.028647561,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
9,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.636240363,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.511378019,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.698633004,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.99103969,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,1.088115926,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,1.037951837,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,1.023793968,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.908953521,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.581468894,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
10,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.237771838,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.571891672,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.68142923,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.801457423,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.992341453,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,0.942007308,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.95057049,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.814746509,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.527681963,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
11,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.247572007,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.411001765,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.434830676,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.515735703,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.745163199,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,0.705057936,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.768129616,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.651691235,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.525483822,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
12,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.276178358,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.437823545,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.438264651,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.495882874,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.446205257,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,gross photosynthesis,0.532705254,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,gross photosynthesis,0.508719478,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,gross photosynthesis,0.433661016,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,gross photosynthesis,0.285003207,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
13,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.043687279,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
14,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,gross photosynthesis,0.532147648,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
14,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,gross photosynthesis,0.566638442,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
14,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,gross photosynthesis,0.727141013,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
14,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,gross photosynthesis,0.933985879,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
