paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m,npp,r,gpp
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.2922449,C,R,0.291747096,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.490699442,-0.291747096,0.782446537
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.1482449,C,R,0.337923705,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.636406535,-0.337923705,0.97433024
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.02487755,C,R,0.365830903,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.584740212,-0.365830903,0.950571115
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.93991837,C,R,0.399987954,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.536095887,-0.399987954,0.936083842
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.81738776,C,R,0.496072299,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.296261793,-0.496072299,0.792334092
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.06102041,C,R,0.455931551,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.031054872,-0.455931551,0.424876679
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.86167347,C,R,0.405968296,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.278436091,-0.405968296,0.127532205
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.07420408,C,R,0.284219081,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.423801785,-0.284219081,0.708020866
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.0162449,C,R,0.342316058,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.52572377,-0.342316058,0.868039828
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.26382,C,R,0.415235059,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.558081959,0.415235059,0.973317018
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.2214898,C,R,0.457314348,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.74659597,-0.457314348,1.203910318
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.01,C,R,0.487110675,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.632248334,-0.487110675,1.119359009
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.93310204,C,R,0.549422734,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.614163758,-0.549422734,1.163586492
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.97208163,C,R,0.619664945,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.375982545,-0.619664945,0.99564749
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.2595,C,R,0.637178531,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.019987881,-0.637178531,0.657166411
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.93016327,C,R,0.579707313,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.237762956,-0.579707313,0.341944357
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,19.85106122,C,R,0.200476633,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.211658237,-0.200476633,0.41213487
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.74097959,C,R,0.238394087,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.375040865,-0.238394087,0.613434952
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.75418367,C,R,0.287019078,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.421977102,-0.287019078,0.70899618
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.05914286,C,R,0.368385553,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.540017164,-0.368385553,0.908402717
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.93659184,C,R,0.429852532,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.444795157,-0.429852532,0.874647689
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.70654717,C,R,0.446334865,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.378286845,-0.446334865,0.82462171
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.61155102,C,R,0.427387042,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.204871245,-0.427387042,0.632258287
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.77903571,C,R,0.382520484,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.050873355,-0.382520484,0.433393839
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.7914898,C,R,0.307294635,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.206717427,-0.307294635,0.100577208
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.03706122,C,R,0.384925541,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.386076375,-0.384925541,0.771001916
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.9207551,C,R,0.393915145,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.49569881,-0.393915145,0.889613956
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.17066,C,R,0.444484203,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.542757173,-0.444484203,0.987241376
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.14287755,C,R,0.541219639,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.634428607,-0.541219639,1.175648245
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.96314286,C,R,0.659507087,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.615335518,-0.659507087,1.274842605
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.86863265,C,R,0.729786012,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.491756523,-0.729786012,1.221542535
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.89230612,C,R,0.810102777,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.47721164,-0.810102777,1.287314417
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.92508163,C,R,0.735800153,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.189640175,-0.735800153,0.925440328
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.78789796,C,R,0.683584095,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.211560798,-0.683584095,0.472023298
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.33967347,C,R,0.564519657,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.209271175,-0.564519657,0.773790833
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.95857143,C,R,0.612280316,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.388896126,-0.612280316,1.001176442
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.97683673,C,R,0.633181218,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.477704407,-0.633181218,1.110885624
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.27020408,C,R,0.749353643,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.586800752,-0.749353643,1.336154396
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.12797959,C,R,0.729907569,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.583107926,-0.729907569,1.313015495
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.90340741,C,R,0.84086219,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.497110196,-0.84086219,1.337972386
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.03679592,C,R,0.958792118,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.365441384,-0.958792118,1.324233502
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.09833929,C,R,0.957760606,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.070886955,-0.957760606,1.028647561
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,37.10614286,C,R,0.893627002,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.25738664,-0.893627002,0.636240363
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.21416327,C,R,0.221828663,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.289549356,-0.221828663,0.511378019
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.99346939,C,R,0.289382512,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.409250492,-0.289382512,0.698633004
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.13525,C,R,0.471829004,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.519210686,-0.471829004,0.99103969
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.02544,C,R,0.389761861,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.698354065,-0.389761861,1.088115926
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.1820625,C,R,0.388135453,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.649816383,-0.388135453,1.037951837
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.91491837,C,R,0.477886517,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.545907451,-0.477886517,1.023793968
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.70589583,C,R,0.532881569,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.376071952,-0.532881569,0.908953521
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.85537736,C,R,0.496725134,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.08474376,-0.496725134,0.581468894
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.84963265,C,R,0.423155707,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.185383869,-0.423155707,0.237771838
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.206125,C,R,0.255628278,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.316263394,-0.255628278,0.571891672
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.05416327,C,R,0.255847468,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.425581763,-0.255847468,0.68142923
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.14083333,C,R,0.277706133,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.52375129,-0.277706133,0.801457423
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.22178,C,R,0.360335949,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.632005503,-0.360335949,0.992341453
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.19228571,C,R,0.372526539,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.569480769,-0.372526539,0.942007308
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.96695918,C,R,0.41710243,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.53346806,-0.41710243,0.95057049
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.82847917,C,R,0.50167307,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.31307344,-0.50167307,0.814746509
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.05777358,C,R,0.459564862,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.0681171,-0.459564862,0.527681963
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,37.03197959,C,R,0.40650623,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.158934222,-0.40650623,0.247572007
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,19.9975102,C,R,0.306776522,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.104225243,-0.306776522,0.411001765
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.8362449,C,R,0.315635268,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.119195408,-0.315635268,0.434830676
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.79195918,C,R,0.357880019,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.157855685,-0.357880019,0.515735703
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.99206,C,R,0.426863162,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.318300036,-0.426863162,0.745163199
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.9133125,C,R,0.435164946,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.269892989,-0.435164946,0.705057936
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.76585714,C,R,0.539286883,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.228842733,-0.539286883,0.768129616
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.577625,C,R,0.569756002,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.081935232,-0.569756002,0.651691235
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.58739623,C,R,0.590491918,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.065008095,-0.590491918,0.525483822
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.18218,C,R,0.161115772,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.276707774,-0.161115772,0.437823545
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.16081633,C,R,0.210114428,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.228150224,-0.210114428,0.438264651
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.1457551,C,R,0.231210432,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.264672442,-0.231210432,0.495882874
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.24597959,C,R,0.180584054,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.265621203,-0.180584054,0.446205257
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.0482449,C,R,0.295397034,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.23730822,-0.295397034,0.532705254
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.89961224,C,R,0.311882293,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.196837185,-0.311882293,0.508719478
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.94542857,C,R,0.387243045,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.046417971,-0.387243045,0.433661016
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.92977551,C,R,0.37712056,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.092117353,-0.37712056,0.285003207
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.85720408,C,R,0.367497898,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.323810619,-0.367497898,0.043687279
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,19.8988,C,R,0.288742327,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.243405322,-0.288742327,0.532147648
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.02767347,C,R,0.223448359,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.343190083,-0.223448359,0.566638442
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.16334694,C,R,0.261385621,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.465755392,-0.261385621,0.727141013
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.12469388,C,R,0.359236309,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.57474957,-0.359236309,0.933985879
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.06430612,C,R,0.411140466,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.505697343,-0.411140466,0.916837809
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.91761224,C,R,0.417885937,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.456975313,-0.417885937,0.87486125
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.92269388,C,R,0.491982278,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.205615107,-0.491982278,0.697597385
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.93979592,C,R,0.487788812,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.062824795,-0.487788812,0.424964017
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.94012245,C,R,0.469854058,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,-0.32409455,-0.469854058,0.145759508
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.10671429,C,R,0.407311136,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.262848462,-0.407311136,0.670159598
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.96942857,C,R,0.399949363,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.391939037,-0.399949363,0.7918884
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.99591667,C,R,0.430036653,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.486683538,-0.430036653,0.916720191
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.186,C,R,0.511663754,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.613047855,-0.511663754,1.124711609
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.08263265,C,R,0.523072065,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.587163291,-0.523072065,1.110235356
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.89306122,C,R,0.583389856,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.546881264,-0.583389856,1.13027112
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.72175,C,R,0.688871322,umol cm^-2 hr^-1,umol_o2,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13,0.381086758,-0.688871322,1.06995808
