paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.125151149,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.143091891,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.182521266,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.214779375,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.229134486,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.236242844,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.247050066,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.286517184,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.297286662,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.318775293,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.372572359,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.386902307,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4a,pop,Pocillopora,spp.,37,C,gross photosynthesis,0.49806949,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,gpp,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.152663601,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.18490312,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.195672651,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.202862804,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.231548063,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.242273637,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.256616267,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.270971456,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.299644155,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.317578722,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.324756316,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.342697162,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,20,C,respiration,0.450285722,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.188670886,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.188696004,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.203026074,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.217343585,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.238882648,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.256810935,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.274726663,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.296253166,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.335695397,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.342860432,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.210385777,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.228307785,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.242656694,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.253382268,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.253419945,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.260603819,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.278500708,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.282105204,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.307173408,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.360970828,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.371746639,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.389668646,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,24,C,respiration,0.49364015,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,22,C,respiration,0.479115412,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.562150697,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.440225787,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.429481374,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.415132465,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.390020304,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.379275891,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.357743108,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.329070408,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.321899094,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.307550185,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.31116096,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.293226394,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.296780653,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.275291827,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,28,C,respiration,0.167728386,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.261112468,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.286224629,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.318464147,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.307732293,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.318495545,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.332838174,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.372249007,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.357912658,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.397373728,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.375859783,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.426058986,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.451152308,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.512108484,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,30,C,respiration,0.551563274,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.61267644,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.562477236,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.548134607,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.46207883,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.433381012,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.444156823,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.404689473,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.404714592,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.390365683,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.3688329,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.354515389,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.347325235,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.343758416,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.307901843,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,32,C,respiration,0.275630926,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.329591616,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.340354868,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.358251757,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.401304763,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.412049176,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.429971184,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.440715596,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.455058226,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.44791203,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.48736682,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.526783933,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.594930261,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.5949491,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,34,C,respiration,0.673827283,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.674009392,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.555670139,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.512629691,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.49832474,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.465991027,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.437312048,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.408651907,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.397876096,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.3907299,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.37639355,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.326175508,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
becker2021,becker2021,figure 4b,pop,Pocillopora,spp.,36,C,respiration,0.319016753,log umol cm^-2 hr^-1,o2,log umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,coral
