paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,avg_depth_m,depth_m
2,palme2025,palme2025,figure 4 ,, Amphistegina , lobifera ,21,C,net photosynthesis,1.67E-07,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,1.058E-07,SD,,M,,,,,,,35,umol m^-2  s^-1,npp,35.2401,,9,
2,palme2025,palme2025,figure 4 ,, Amphistegina , lobifera ,25,C,net photosynthesis,1.69E-07,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,0.000000054,SD,,M,,,,,,,35,umol m^-2  s^-1,npp,35.2401,,9,
2,palme2025,palme2025,figure 4 ,, Amphistegina , lobifera ,29,C,net photosynthesis,1.52E-07,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,0.000000103,SD,,M,,,,,,,35,umol m^-2  s^-1,npp,35.2401,,9,
2,palme2025,palme2025,figure 4 ,, Amphistegina , lobifera ,33,C,net photosynthesis,1.29E-07,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,0.000000018,SD,,M,,,,,,,35,umol m^-2  s^-1,npp,35.2401,,9,
2,palme2025,palme2025,figure 4 ,, Amphistegina , lobifera ,37,C,net photosynthesis,4.22E-09,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,1.58E-08,SD,,M,,,,,,,35,umol m^-2  s^-1,npp,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,15,C,respiration,1.65E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,3.29E-08,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,19,C,respiration,2.67E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,1.33E-08,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,23,C,respiration,1.88E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,6.85E-09,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,27,C,respiration,4.67E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,1.95E-09,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,31,C,respiration,4.00E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,7.4E-09,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
3,palme2025,palme2025,figure 2,, Amphistegina , lobifera ,35,C,respiration,3.71E-08,nmol O2 um^-3 hr^-1,O2,nmol,um^3,hr,6.85E-09,SD,,M,,,,,,,35,umol m^-2  s^-1,r,35.2401,,9,
1,pinko2020,pinko2020,figure 3b,,Sorites ,orbiculus,25,C,net photosynthesis,26.7104916,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,3.92523364,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
1,pinko2020,pinko2020,figure 3b,,Sorites ,orbiculus,30,C,net photosynthesis,12.8158826,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,1.40186916,SEM,3,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
1,pinko2020,pinko2020,figure 3b,,Sorites ,orbiculus,32,C,net photosynthesis,17.4264745,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,2.05607477,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
1,pinko2020,pinko2020,figure 3b,,Sorites ,orbiculus,35,C,net photosynthesis,-4.1316859,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,2.42990654,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
2,pinko2020,pinko2020,figure 4b,,Amphistegina ,lobifera,25,C,net photosynthesis,33.6538462,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,7.69230769,SEM,3,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
2,pinko2020,pinko2020,figure 4b,,Amphistegina ,lobifera,30,C,net photosynthesis,23.0769231,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,9.80769231,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
2,pinko2020,pinko2020,figure 4b,,Amphistegina ,lobifera,32,C,net photosynthesis,25,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,1.15384615,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
2,pinko2020,pinko2020,figure 4b,,Amphistegina ,lobifera,35,C,net photosynthesis,-15.192308,ug L^-1 O2 indiv^-1,O2,ug L^-1,indiv,week,4.13461538,SEM,4,M,,,,,,,30,umol m^-2  s^-1,npp,32.82,,0,
1,titelboim2021,titelboim2021,figure 3 right,,Amphistegina ,lobifera,15,C,net photosynthesis,2.006590558,ug mL^-1 O2 indiv^-1,O2,ug  mL^-1,indiv,week,0.3960217,SEM,5,M,,,,,,,25,umol m^-2  s^-1,npp,32.82,,0,
1,titelboim2021,titelboim2021,figure 3 right,,Amphistegina ,lobifera,25,C,net photosynthesis,1.70551646,ug mL^-1 O2 indiv^-1,O2,ug  mL^-1,indiv,week,0.252260398,SEM,5,M,,,,,,,25,umol m^-2  s^-1,npp,32.82,,0,
1,titelboim2021,titelboim2021,figure 3 right,,Amphistegina ,lobifera,32,C,net photosynthesis,1.409033966,ug mL^-1 O2 indiv^-1,O2,ug  mL^-1,indiv,week,0.162748644,SEM,5,M,,,,,,,25,umol m^-2  s^-1,npp,32.82,,0,
1,titelboim2021,titelboim2021,figure 3 right,,Amphistegina ,lobifera,35,C,net photosynthesis,-0.299004336,ug mL^-1 O2 indiv^-1,O2,ug  mL^-1,indiv,week,0.151896011,SEM,5,M,,,,,,,25,umol m^-2  s^-1,npp,32.82,,0,
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,6,C,respiration,20.45454545,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,4.626623377,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,12,C,respiration,24.35064935,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,1.136363636,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,18,C,respiration,40.90909091,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,8.116883117,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,24,C,respiration,55.68181818,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,6.655844156,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,30,C,respiration,42.04545455,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,10.22727273,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
1,deldicq2025,deldicq2025,figure 5a,,Haynesina,germanica,36,C,respiration,48.37662338,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,4.058441558,SEM,3,M,,,,,,,170,umol m^-2  s^-1,r,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,6,C,gross photosynthesis,53.31051015,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,13.70309951,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,12,C,gross photosynthesis,51.28782483,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,5.628058728,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,18,C,gross photosynthesis,57.74724475,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,15.57911909,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,24,C,gross photosynthesis,76.93250312,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,7.993474715,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,30,C,gross photosynthesis,24.01105929,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,7.340946166,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
2,deldicq2025,deldicq2025,figure 5b,,Haynesina,germanica,36,C,gross photosynthesis,18.72573122,pmol O2 indiv^-1 hr^-1,O2,pmol,indiv,hr,1.141924959,SEM,3,M,,,,,,,170,umol m^-2  s^-1,gpp,50.3722,,0,0
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,2.358169363,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.819606555,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,2.318404919,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.309949571,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.46983921,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.645501647,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.043105492,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.232995645,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.303726977,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.409026961,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,0.608744114,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,0.760930142,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.624667285,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.968714474,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.701780469,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.395302492,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,0.553716126,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,27.8,C,net photosynthesis,1.107182474,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.065947279,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.942658164,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.398627384,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.25159883,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.786889787,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.165320356,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.30890785,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-0.11327214,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-1.340282519,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-1.087915524,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,-1.501539491,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.9,C,net photosynthesis,0.17565523,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.877786321,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.7589535,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.317314606,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.417123224,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.319545506,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.619067455,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.651898647,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.593782509,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,-0.211473321,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,0.02029511,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,-0.54,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
1,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.5,C,net photosynthesis,-0.393535342,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,PNG,,12.7,umol m^-2  day^-1,npp,-9.5221,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.67556539,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.301973853,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,2.105637869,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.251949496,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,2.105158456,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,2.293805011,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.391708875,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,0.434569828,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.468052724,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,1.214444054,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,0.292588762,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,26.1,C,net photosynthesis,0.400817581,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,1.17257479,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.855105053,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,1.112454919,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.579372442,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.894373144,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.589792646,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.331994863,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.029656315,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.533149215,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.533180596,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,25.8,C,net photosynthesis,0.450280976,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,1.503919655,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,1.841630732,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,2.54120594,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,2.322883295,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,1.609221717,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
2,uthicke2012,uthicke2012,figure 2,,Marginopora ,vertebralis,29.2,C,net photosynthesis,2.462218184,ug O2 mm^-2 day^-1,O2,ug,mm^2,day,,,,M,,,,location,GBR,,12.7,umol m^-2  day^-1,npp,-18.2871,,1,0-2
