tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,inv_T,temp,cnidarian_type,metabolic_category,study_id,mol_grammin
2_howe2001,shallow,hard,-38.15,versipora,7.901810606060606e-9,40.9836416088657,10,hermatypic coral,r,howe2001,7.901810606060606e-9
2_howe2001,shallow,hard,-38.15,versipora,1.2497560606060604e-8,40.55396862327563,13,hermatypic coral,r,howe2001,1.2497560606060604e-8
2_howe2001,shallow,hard,-38.15,versipora,2.0243969696969698e-8,40.1332115564597,16,hermatypic coral,r,howe2001,2.0243969696969698e-8
2_howe2001,shallow,hard,-38.15,versipora,1.9129371212121215e-8,39.857524030741274,18,hermatypic coral,r,howe2001,1.9129371212121215e-8
2_howe2001,shallow,hard,-38.15,versipora,1.4638121212121211e-8,39.451022000851,21,hermatypic coral,r,howe2001,1.4638121212121211e-8
3_nakamura2003,shallow,hard,34.36,pruinosa,-4.0846250522727273e-10,40.696188397511214,12,hermatypic coral,r,nakamura2003,4.0846250522727273e-10
3_nakamura2003,shallow,hard,34.36,pruinosa,-6.318949867424241e-10,40.41273940989142,14,hermatypic coral,r,nakamura2003,6.318949867424241e-10
3_nakamura2003,shallow,hard,34.36,pruinosa,-8.553274681818181e-10,40.1332115564597,16,hermatypic coral,r,nakamura2003,8.553274681818181e-10
3_nakamura2003,shallow,hard,34.36,pruinosa,-8.692919984848484e-10,39.857524030741274,18,hermatypic coral,r,nakamura2003,8.692919984848484e-10
3_nakamura2003,shallow,hard,34.36,pruinosa,-9.67043709090909e-10,39.58559823145258,20,hermatypic coral,r,nakamura2003,9.67043709090909e-10
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.2602988409090908e-9,39.58559823145258,20,hermatypic coral,r,nakamura2003,1.2602988409090908e-9
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.1765116606060606e-9,39.31735768778696,22,hermatypic coral,r,nakamura2003,1.1765116606060606e-9
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.4976958522727272e-9,39.052727987717724,24,hermatypic coral,r,nakamura2003,1.4976958522727272e-9
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.4418377318181817e-9,38.79163670917708,26,hermatypic coral,r,nakamura2003,1.4418377318181817e-9
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.4418377318181817e-9,38.53401335397749,28,hermatypic coral,r,nakamura2003,1.4418377318181817e-9
3_nakamura2003,shallow,hard,34.36,pruinosa,-1.986454406060606e-9,38.27978928434875,30,hermatypic coral,r,nakamura2003,1.986454406060606e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-6.87753107121212e-10,40.696188397511214,12,hermatypic coral,r,nakamura2003,6.87753107121212e-10
4_nakamura2003,shallow,hard,34.36,pruinosa,-9.391146484848484e-10,40.41273940989142,14,hermatypic coral,r,nakamura2003,9.391146484848484e-10
4_nakamura2003,shallow,hard,34.36,pruinosa,-1.190476190151515e-9,40.1332115564597,16,hermatypic coral,r,nakamura2003,1.190476190151515e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-1.3301214916666665e-9,39.857524030741274,18,hermatypic coral,r,nakamura2003,1.3301214916666665e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-1.4976958522727272e-9,39.58559823145258,20,hermatypic coral,r,nakamura2003,1.4976958522727272e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-1.7350928643939393e-9,39.58559823145258,20,hermatypic coral,r,nakamura2003,1.7350928643939393e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-2.056277056060606e-9,39.31735768778696,22,hermatypic coral,r,nakamura2003,2.056277056060606e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-2.363496718181818e-9,39.052727987717724,24,hermatypic coral,r,nakamura2003,2.363496718181818e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-2.614858259848485e-9,38.79163670917708,26,hermatypic coral,r,nakamura2003,2.614858259848485e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-3.4527300659090906e-9,38.53401335397749,28,hermatypic coral,r,nakamura2003,3.4527300659090906e-9
4_nakamura2003,shallow,hard,34.36,pruinosa,-3.3968719454545456e-9,38.27978928434875,30,hermatypic coral,r,nakamura2003,3.3968719454545456e-9
33_becker2021,shallow,hard,-17.5388,spp.,2.512573553030303e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.512573553030303e-11
33_becker2021,shallow,hard,-17.5388,spp.,2.3658018787878785e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.3658018787878785e-11
33_becker2021,shallow,hard,-17.5388,spp.,2.6792741590909093e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.6792741590909093e-11
33_becker2021,shallow,hard,-17.5388,spp.,3.605131636363636e-11,38.53401335397749,28,hermatypic coral,r,becker2021,3.605131636363636e-11
33_becker2021,shallow,hard,-17.5388,spp.,3.681909295454545e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.681909295454545e-11
33_becker2021,shallow,hard,-17.5388,spp.,3.709380234848485e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.709380234848485e-11
33_becker2021,shallow,hard,-17.5388,spp.,4.1622034924242424e-11,37.781273389387344,34,hermatypic coral,r,becker2021,4.1622034924242424e-11
33_becker2021,shallow,hard,-17.5388,spp.,4.1113753712121213e-11,37.53685305369666,36,hermatypic coral,r,becker2021,4.1113753712121213e-11
33_becker2021,shallow,hard,-17.5388,spp.,3.725884196969697e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.725884196969697e-11
33_becker2021,shallow,hard,-17.5388,spp.,3.017011159090909e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.017011159090909e-11
33_becker2021,shallow,hard,-17.5388,spp.,2.8808948181818178e-11,37.17609521560251,39,hermatypic coral,r,becker2021,2.8808948181818178e-11
34_becker2021,shallow,hard,-17.5388,spp.,2.60758875e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.60758875e-11
34_becker2021,shallow,hard,-17.5388,spp.,2.2576883787878785e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.2576883787878785e-11
34_becker2021,shallow,hard,-17.5388,spp.,2.4457667272727273e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.4457667272727273e-11
34_becker2021,shallow,hard,-17.5388,spp.,2.8680502727272724e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.8680502727272724e-11
34_becker2021,shallow,hard,-17.5388,spp.,3.3594938939393935e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.3594938939393935e-11
34_becker2021,shallow,hard,-17.5388,spp.,3.7209910606060604e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.7209910606060604e-11
34_becker2021,shallow,hard,-17.5388,spp.,4.2386923181818185e-11,37.781273389387344,34,hermatypic coral,r,becker2021,4.2386923181818185e-11
34_becker2021,shallow,hard,-17.5388,spp.,3.5364186893939394e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.5364186893939394e-11
34_becker2021,shallow,hard,-17.5388,spp.,3.2766188257575755e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.2766188257575755e-11
34_becker2021,shallow,hard,-17.5388,spp.,7.0032021212121206e-12,37.295574872409844,38,hermatypic coral,r,becker2021,7.0032021212121206e-12
34_becker2021,shallow,hard,-17.5388,spp.,3.001588742424242e-11,37.17609521560251,39,hermatypic coral,r,becker2021,3.001588742424242e-11
35_becker2021,shallow,hard,-17.5388,spp.,1.6355257954545454e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.6355257954545454e-11
35_becker2021,shallow,hard,-17.5388,spp.,1.5662140075757574e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.5662140075757574e-11
35_becker2021,shallow,hard,-17.5388,spp.,1.900404712121212e-11,39.052727987717724,24,hermatypic coral,r,becker2021,1.900404712121212e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.3986339015151512e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.3986339015151512e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.4800581893939394e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.4800581893939394e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.71580378030303e-11,38.028897661970575,32,hermatypic coral,r,becker2021,2.71580378030303e-11
35_becker2021,shallow,hard,-17.5388,spp.,3.023094159090909e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.023094159090909e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.5142898181818178e-11,37.53685305369666,36,hermatypic coral,r,becker2021,2.5142898181818178e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.286966303030303e-11,37.4158249929077,37,hermatypic coral,r,becker2021,2.286966303030303e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.385768196969697e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.385768196969697e-11
35_becker2021,shallow,hard,-17.5388,spp.,2.3692324696969694e-11,37.17609521560251,39,hermatypic coral,r,becker2021,2.3692324696969694e-11
36_becker2021,shallow,hard,-17.5388,spp.,2.8143805757575754e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.8143805757575754e-11
36_becker2021,shallow,hard,-17.5388,spp.,2.911563893939394e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.911563893939394e-11
36_becker2021,shallow,hard,-17.5388,spp.,3.387655234848485e-11,39.052727987717724,24,hermatypic coral,r,becker2021,3.387655234848485e-11
36_becker2021,shallow,hard,-17.5388,spp.,3.9864879696969696e-11,38.53401335397749,28,hermatypic coral,r,becker2021,3.9864879696969696e-11
36_becker2021,shallow,hard,-17.5388,spp.,4.3226865606060606e-11,38.27978928434875,30,hermatypic coral,r,becker2021,4.3226865606060606e-11
36_becker2021,shallow,hard,-17.5388,spp.,5.6708133636363634e-11,38.028897661970575,32,hermatypic coral,r,becker2021,5.6708133636363634e-11
36_becker2021,shallow,hard,-17.5388,spp.,6.141041984848484e-11,37.781273389387344,34,hermatypic coral,r,becker2021,6.141041984848484e-11
36_becker2021,shallow,hard,-17.5388,spp.,5.3238517651515153e-11,37.53685305369666,36,hermatypic coral,r,becker2021,5.3238517651515153e-11
36_becker2021,shallow,hard,-17.5388,spp.,4.6498535606060606e-11,37.4158249929077,37,hermatypic coral,r,becker2021,4.6498535606060606e-11
36_becker2021,shallow,hard,-17.5388,spp.,3.942997121212121e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.942997121212121e-11
36_becker2021,shallow,hard,-17.5388,spp.,3.56423978030303e-11,37.17609521560251,39,hermatypic coral,r,becker2021,3.56423978030303e-11
37_becker2021,shallow,hard,-17.5388,spp.,1.9712497575757575e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.9712497575757575e-11
37_becker2021,shallow,hard,-17.5388,spp.,1.978467287878788e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.978467287878788e-11
37_becker2021,shallow,hard,-17.5388,spp.,2.2102052727272722e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.2102052727272722e-11
37_becker2021,shallow,hard,-17.5388,spp.,2.560028068181818e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.560028068181818e-11
37_becker2021,shallow,hard,-17.5388,spp.,2.7714462348484847e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.7714462348484847e-11
37_becker2021,shallow,hard,-17.5388,spp.,3.0302117727272726e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.0302117727272726e-11
37_becker2021,shallow,hard,-17.5388,spp.,3.758123477272727e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.758123477272727e-11
37_becker2021,shallow,hard,-17.5388,spp.,3.454026901515152e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.454026901515152e-11
37_becker2021,shallow,hard,-17.5388,spp.,3.0755173939393935e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.0755173939393935e-11
37_becker2021,shallow,hard,-17.5388,spp.,2.6962685227272725e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.6962685227272725e-11
37_becker2021,shallow,hard,-17.5388,spp.,2.494841651515151e-11,37.17609521560251,39,hermatypic coral,r,becker2021,2.494841651515151e-11
38_becker2021,shallow,hard,-17.5388,spp.,2.153174856060606e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.153174856060606e-11
38_becker2021,shallow,hard,-17.5388,spp.,2.5933034696969693e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.5933034696969693e-11
38_becker2021,shallow,hard,-17.5388,spp.,3.1457201439393934e-11,39.052727987717724,24,hermatypic coral,r,becker2021,3.1457201439393934e-11
38_becker2021,shallow,hard,-17.5388,spp.,3.464502636363636e-11,38.53401335397749,28,hermatypic coral,r,becker2021,3.464502636363636e-11
38_becker2021,shallow,hard,-17.5388,spp.,3.6902323863636356e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.6902323863636356e-11
38_becker2021,shallow,hard,-17.5388,spp.,4.162293439393939e-11,38.028897661970575,32,hermatypic coral,r,becker2021,4.162293439393939e-11
38_becker2021,shallow,hard,-17.5388,spp.,4.694431401515151e-11,37.781273389387344,34,hermatypic coral,r,becker2021,4.694431401515151e-11
38_becker2021,shallow,hard,-17.5388,spp.,4.827110083333333e-11,37.53685305369666,36,hermatypic coral,r,becker2021,4.827110083333333e-11
38_becker2021,shallow,hard,-17.5388,spp.,4.391722068181818e-11,37.4158249929077,37,hermatypic coral,r,becker2021,4.391722068181818e-11
38_becker2021,shallow,hard,-17.5388,spp.,3.4625409848484843e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.4625409848484843e-11
38_becker2021,shallow,hard,-17.5388,spp.,3.3027900227272724e-11,37.17609521560251,39,hermatypic coral,r,becker2021,3.3027900227272724e-11
39_becker2021,shallow,hard,-17.5388,spp.,1.518762371212121e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.518762371212121e-11
39_becker2021,shallow,hard,-17.5388,spp.,1.8060158106060605e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.8060158106060605e-11
39_becker2021,shallow,hard,-17.5388,spp.,2.1743869545454542e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.1743869545454542e-11
39_becker2021,shallow,hard,-17.5388,spp.,2.7907996439393934e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.7907996439393934e-11
39_becker2021,shallow,hard,-17.5388,spp.,3.2564585757575754e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.2564585757575754e-11
39_becker2021,shallow,hard,-17.5388,spp.,3.381324734848485e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.381324734848485e-11
39_becker2021,shallow,hard,-17.5388,spp.,3.237780621212121e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.237780621212121e-11
39_becker2021,shallow,hard,-17.5388,spp.,2.8978824545454544e-11,37.53685305369666,36,hermatypic coral,r,becker2021,2.8978824545454544e-11
39_becker2021,shallow,hard,-17.5388,spp.,2.327989659090909e-11,37.4158249929077,37,hermatypic coral,r,becker2021,2.327989659090909e-11
39_becker2021,shallow,hard,-17.5388,spp.,2.1831100833333333e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.1831100833333333e-11
39_becker2021,shallow,hard,-17.5388,spp.,1.7869115909090908e-11,37.17609521560251,39,hermatypic coral,r,becker2021,1.7869115909090908e-11
40_becker2021,shallow,hard,-17.5388,spp.,2.9161025833333334e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.9161025833333334e-11
40_becker2021,shallow,hard,-17.5388,spp.,2.9842056439393936e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.9842056439393936e-11
40_becker2021,shallow,hard,-17.5388,spp.,3.3673045681818185e-11,39.052727987717724,24,hermatypic coral,r,becker2021,3.3673045681818185e-11
40_becker2021,shallow,hard,-17.5388,spp.,4.1001487803030305e-11,38.53401335397749,28,hermatypic coral,r,becker2021,4.1001487803030305e-11
40_becker2021,shallow,hard,-17.5388,spp.,4.9962658106060605e-11,38.27978928434875,30,hermatypic coral,r,becker2021,4.9962658106060605e-11
40_becker2021,shallow,hard,-17.5388,spp.,5.528681909090909e-11,38.028897661970575,32,hermatypic coral,r,becker2021,5.528681909090909e-11
40_becker2021,shallow,hard,-17.5388,spp.,6.13714225e-11,37.781273389387344,34,hermatypic coral,r,becker2021,6.13714225e-11
40_becker2021,shallow,hard,-17.5388,spp.,5.574243583333333e-11,37.53685305369666,36,hermatypic coral,r,becker2021,5.574243583333333e-11
40_becker2021,shallow,hard,-17.5388,spp.,5.178667386363636e-11,37.4158249929077,37,hermatypic coral,r,becker2021,5.178667386363636e-11
40_becker2021,shallow,hard,-17.5388,spp.,4.416054431818181e-11,37.295574872409844,38,hermatypic coral,r,becker2021,4.416054431818181e-11
40_becker2021,shallow,hard,-17.5388,spp.,4.392314946969697e-11,37.17609521560251,39,hermatypic coral,r,becker2021,4.392314946969697e-11
41_becker2021,shallow,hard,-17.5388,spp.,4.2766640681818177e-11,39.58559823145258,20,hermatypic coral,r,becker2021,4.2766640681818177e-11
41_becker2021,shallow,hard,-17.5388,spp.,4.638487242424242e-11,39.31735768778696,22,hermatypic coral,r,becker2021,4.638487242424242e-11
41_becker2021,shallow,hard,-17.5388,spp.,4.796827409090909e-11,39.052727987717724,24,hermatypic coral,r,becker2021,4.796827409090909e-11
41_becker2021,shallow,hard,-17.5388,spp.,5.676921537878788e-11,38.53401335397749,28,hermatypic coral,r,becker2021,5.676921537878788e-11
41_becker2021,shallow,hard,-17.5388,spp.,5.529602795454545e-11,38.27978928434875,30,hermatypic coral,r,becker2021,5.529602795454545e-11
41_becker2021,shallow,hard,-17.5388,spp.,6.370168106060605e-11,38.028897661970575,32,hermatypic coral,r,becker2021,6.370168106060605e-11
41_becker2021,shallow,hard,-17.5388,spp.,7.263576651515152e-11,37.781273389387344,34,hermatypic coral,r,becker2021,7.263576651515152e-11
41_becker2021,shallow,hard,-17.5388,spp.,7.255762166666666e-11,37.53685305369666,36,hermatypic coral,r,becker2021,7.255762166666666e-11
41_becker2021,shallow,hard,-17.5388,spp.,6.769901530303029e-11,37.4158249929077,37,hermatypic coral,r,becker2021,6.769901530303029e-11
41_becker2021,shallow,hard,-17.5388,spp.,6.033713151515152e-11,37.295574872409844,38,hermatypic coral,r,becker2021,6.033713151515152e-11
41_becker2021,shallow,hard,-17.5388,spp.,5.304243454545455e-11,37.17609521560251,39,hermatypic coral,r,becker2021,5.304243454545455e-11
42_becker2021,shallow,hard,-17.5388,spp.,1.6805201742424243e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.6805201742424243e-11
42_becker2021,shallow,hard,-17.5388,spp.,2.1922917575757573e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.1922917575757573e-11
42_becker2021,shallow,hard,-17.5388,spp.,3.574462151515151e-11,39.052727987717724,24,hermatypic coral,r,becker2021,3.574462151515151e-11
42_becker2021,shallow,hard,-17.5388,spp.,2.952741371212121e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.952741371212121e-11
42_becker2021,shallow,hard,-17.5388,spp.,2.9404200984848486e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.9404200984848486e-11
42_becker2021,shallow,hard,-17.5388,spp.,3.620352401515152e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.620352401515152e-11
42_becker2021,shallow,hard,-17.5388,spp.,4.036981583333334e-11,37.781273389387344,34,hermatypic coral,r,becker2021,4.036981583333334e-11
42_becker2021,shallow,hard,-17.5388,spp.,3.7630691969696964e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.7630691969696964e-11
42_becker2021,shallow,hard,-17.5388,spp.,3.205725053030303e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.205725053030303e-11
42_becker2021,shallow,hard,-17.5388,spp.,2.7670177803030304e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.7670177803030304e-11
43_becker2021,shallow,hard,-17.5388,spp.,1.9365778636363635e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.9365778636363635e-11
43_becker2021,shallow,hard,-17.5388,spp.,1.9382383939393942e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.9382383939393942e-11
43_becker2021,shallow,hard,-17.5388,spp.,2.103834340909091e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.103834340909091e-11
43_becker2021,shallow,hard,-17.5388,spp.,2.7298177954545453e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.7298177954545453e-11
43_becker2021,shallow,hard,-17.5388,spp.,2.8221707499999997e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.8221707499999997e-11
43_becker2021,shallow,hard,-17.5388,spp.,3.1598668939393944e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.1598668939393944e-11
43_becker2021,shallow,hard,-17.5388,spp.,3.800553560606061e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.800553560606061e-11
43_becker2021,shallow,hard,-17.5388,spp.,3.4815519848484844e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.4815519848484844e-11
43_becker2021,shallow,hard,-17.5388,spp.,3.0795926515151516e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.0795926515151516e-11
43_becker2021,shallow,hard,-17.5388,spp.,2.652573234848485e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.652573234848485e-11
44_becker2021,shallow,hard,-17.5388,spp.,2.3240645606060604e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.3240645606060604e-11
44_becker2021,shallow,hard,-17.5388,spp.,2.391176272727273e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.391176272727273e-11
44_becker2021,shallow,hard,-17.5388,spp.,2.7112122651515152e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.7112122651515152e-11
44_becker2021,shallow,hard,-17.5388,spp.,3.2338118333333334e-11,38.53401335397749,28,hermatypic coral,r,becker2021,3.2338118333333334e-11
44_becker2021,shallow,hard,-17.5388,spp.,3.296704136363636e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.296704136363636e-11
44_becker2021,shallow,hard,-17.5388,spp.,4.08550668939394e-11,38.028897661970575,32,hermatypic coral,r,becker2021,4.08550668939394e-11
44_becker2021,shallow,hard,-17.5388,spp.,4.3163333484848485e-11,37.781273389387344,34,hermatypic coral,r,becker2021,4.3163333484848485e-11
44_becker2021,shallow,hard,-17.5388,spp.,4.4734236212121214e-11,37.53685305369666,36,hermatypic coral,r,becker2021,4.4734236212121214e-11
44_becker2021,shallow,hard,-17.5388,spp.,3.941238181818181e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.941238181818181e-11
44_becker2021,shallow,hard,-17.5388,spp.,3.372113348484849e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.372113348484849e-11
45_becker2021,shallow,hard,-17.5388,spp.,1.2205740303030302e-11,39.58559823145258,20,hermatypic coral,r,becker2021,1.2205740303030302e-11
45_becker2021,shallow,hard,-17.5388,spp.,1.5917759696969696e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.5917759696969696e-11
45_becker2021,shallow,hard,-17.5388,spp.,1.751594181818182e-11,39.052727987717724,24,hermatypic coral,r,becker2021,1.751594181818182e-11
45_becker2021,shallow,hard,-17.5388,spp.,1.3680610151515151e-11,38.53401335397749,28,hermatypic coral,r,becker2021,1.3680610151515151e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.237856318181818e-11,38.27978928434875,30,hermatypic coral,r,becker2021,2.237856318181818e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.3627446439393936e-11,38.028897661970575,32,hermatypic coral,r,becker2021,2.3627446439393936e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.933659431818182e-11,37.781273389387344,34,hermatypic coral,r,becker2021,2.933659431818182e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.8569739393939393e-11,37.53685305369666,36,hermatypic coral,r,becker2021,2.8569739393939393e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.7840749848484847e-11,37.4158249929077,37,hermatypic coral,r,becker2021,2.7840749848484847e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.235410393939394e-11,37.295574872409844,38,hermatypic coral,r,becker2021,2.235410393939394e-11
45_becker2021,shallow,hard,-17.5388,spp.,2.0457437424242425e-11,37.17609521560251,39,hermatypic coral,r,becker2021,2.0457437424242425e-11
46_becker2021,shallow,hard,-17.5388,spp.,2.1874418712121213e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.1874418712121213e-11
46_becker2021,shallow,hard,-17.5388,spp.,1.6927905984848487e-11,39.31735768778696,22,hermatypic coral,r,becker2021,1.6927905984848487e-11
46_becker2021,shallow,hard,-17.5388,spp.,1.9801940984848482e-11,39.052727987717724,24,hermatypic coral,r,becker2021,1.9801940984848482e-11
46_becker2021,shallow,hard,-17.5388,spp.,2.7214871893939393e-11,38.53401335397749,28,hermatypic coral,r,becker2021,2.7214871893939393e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.1147004999999994e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.1147004999999994e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.165802553030303e-11,38.028897661970575,32,hermatypic coral,r,becker2021,3.165802553030303e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.7271384696969694e-11,37.781273389387344,34,hermatypic coral,r,becker2021,3.7271384696969694e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.6953697878787875e-11,37.53685305369666,36,hermatypic coral,r,becker2021,3.6953697878787875e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.5595004393939393e-11,37.4158249929077,37,hermatypic coral,r,becker2021,3.5595004393939393e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.2348236515151516e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.2348236515151516e-11
46_becker2021,shallow,hard,-17.5388,spp.,3.205828386363636e-11,37.17609521560251,39,hermatypic coral,r,becker2021,3.205828386363636e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.0856904242424246e-11,39.58559823145258,20,hermatypic coral,r,becker2021,3.0856904242424246e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.0299194166666665e-11,39.31735768778696,22,hermatypic coral,r,becker2021,3.0299194166666665e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.257853431818182e-11,39.052727987717724,24,hermatypic coral,r,becker2021,3.257853431818182e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.87624056060606e-11,38.53401335397749,28,hermatypic coral,r,becker2021,3.87624056060606e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.962667159090909e-11,38.27978928434875,30,hermatypic coral,r,becker2021,3.962667159090909e-11
47_becker2021,shallow,hard,-17.5388,spp.,4.419620121212122e-11,38.028897661970575,32,hermatypic coral,r,becker2021,4.419620121212122e-11
47_becker2021,shallow,hard,-17.5388,spp.,5.218722136363636e-11,37.781273389387344,34,hermatypic coral,r,becker2021,5.218722136363636e-11
47_becker2021,shallow,hard,-17.5388,spp.,5.0252876515151516e-11,37.53685305369666,36,hermatypic coral,r,becker2021,5.0252876515151516e-11
47_becker2021,shallow,hard,-17.5388,spp.,4.2773673030303024e-11,37.4158249929077,37,hermatypic coral,r,becker2021,4.2773673030303024e-11
47_becker2021,shallow,hard,-17.5388,spp.,3.320438462121212e-11,37.295574872409844,38,hermatypic coral,r,becker2021,3.320438462121212e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.0591878257575753e-11,39.58559823145258,20,hermatypic coral,r,becker2021,2.0591878257575753e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.0582917348484845e-11,39.31735768778696,22,hermatypic coral,r,becker2021,2.0582917348484845e-11
48_becker2021,shallow,hard,-17.5388,spp.,2.4108677424242422e-11,39.052727987717724,24,hermatypic coral,r,becker2021,2.4108677424242422e-11
