tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,sd_molgCmin,temp,cnidarian_type,metabolic_category,study_id
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.2728394439024388e-10,3.6237283577235774e-11,27,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.474725401626016e-10,4.592261788617886e-11,28,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.3154775186991868e-10,4.363245463414634e-11,28,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.7793147357723575e-10,5.406699609756097e-11,29,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.7529883016260162e-10,6.219127601626017e-11,30,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.655002318699187e-10,6.596272788617886e-11,31,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.5576544609756098e-10,5.49875518699187e-11,32,hermatypic coral,gpp,jurriaans2019
7_jurriaans2019,shallow,hard,-18.37,cylindrica,8.224642357723576e-11,4.2112769430894304e-11,33,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.8941033170731705e-11,3.4446765040650404e-12,23,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.23234118699187e-11,6.472001219512194e-12,24,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.322956178861789e-11,5.187708048780487e-12,25,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.291589447154472e-11,6.976918455284553e-12,26,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.272682276422764e-11,6.282929593495934e-12,27,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.17675237398374e-11,8.948230081300813e-12,28,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,3.2288559918699185e-11,7.781562113821138e-12,29,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.4560146991869914e-11,5.4782860162601625e-12,29,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.6930077479674796e-11,7.110662682926829e-12,30,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.7086911056910566e-11,5.7226850406504055e-12,31,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.820740032520325e-11,6.732519349593496e-12,32,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.9106579837398374e-11,6.732519349593496e-12,33,hermatypic coral,gpp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,2.142870219512195e-11,4.4383918699186985e-12,34,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.484707699186991e-11,2.3778302357723578e-11,22,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,7.232751967479675e-11,2.8428225934959347e-11,23,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.962558699186991e-11,2.2732497317073172e-11,24,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,7.305949056910568e-11,2.4912683821138212e-11,25,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.885661276422764e-11,2.4917887398373984e-11,26,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.954926780487804e-11,1.9133582276422764e-11,27,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,8.22934257723577e-11,2.8813291219512194e-11,28,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,8.339832032520324e-11,3.360741195121951e-11,29,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,8.029455528455285e-11,3.0664264227642276e-11,30,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.557234113821139e-11,2.5546480487804875e-11,30,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,9.018506723577235e-11,2.5623493577235775e-11,31,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,7.290453943089431e-11,2.153555715447154e-11,32,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,5.267253821138211e-11,1.1024315284552847e-11,33,hermatypic coral,gpp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,2.528664821138211e-11,2.0519296991869918e-11,34,hermatypic coral,gpp,jurriaans2019
1_jurriaans2021,shallow,hard,42.5,caespitosa,7.859468105691056e-11,1.6810968780487806e-11,12,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.456595951219512e-11,1.4094720487804879e-11,13,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.456394975609756e-11,1.5635156910569106e-11,14,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.559119804878047e-11,1.7973124308943087e-11,15,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.572208585365853e-11,1.551361536585366e-11,16,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.834439593495934e-11,1.9405675609756097e-11,17,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.734504162601626e-11,1.617594845528455e-11,18,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,1.0004817975609755e-10,1.8109472357723576e-11,18,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,1.0218065780487804e-10,2.8026463008130077e-11,19,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.312394081300813e-11,2.3013683658536587e-11,20,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,9.817899333333334e-11,2.5798681056910568e-11,21,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,1.0874196813008129e-10,2.562089666666666e-11,22,hermatypic coral,gpp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,8.347118016260161e-11,2.790607162601626e-11,23,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,3.8266717723577235e-11,7.023368699186991e-12,12,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.1161196991869916e-11,6.661558780487804e-12,13,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,3.745796617886178e-11,9.449623333333333e-12,14,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.358745154471545e-11,1.1705614390243901e-11,15,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.72055506504065e-11,8.704720487804877e-12,16,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.818456560975609e-11,6.682841707317072e-12,17,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.5715745121951216e-11,9.364491544715447e-12,18,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,5.256885032520325e-11,8.598305853658537e-12,18,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,5.3164772520325203e-11,5.235602113821139e-12,19,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,5.4016089918699186e-11,9.066530406504064e-12,20,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.0735538211382124e-11,7.83212024390244e-12,21,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,4.3417188130081295e-11,1.2493083008130082e-11,22,hermatypic coral,gpp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,3.74579662601626e-11,7.576724959349594e-12,23,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.487932577235772e-11,2.681649853658536e-11,22,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.666709235772359e-11,2.2091686910569103e-11,23,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.079300219512195e-11,2.7838079430894308e-11,24,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.487932577235772e-11,3.128591495934959e-11,25,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.232537349593495e-11,2.6178010487804875e-11,26,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,9.41131400813008e-11,3.0264334065040645e-11,27,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.440812154471546e-11,3.039203170731707e-11,28,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.721746910569104e-11,3.0902822113821136e-11,28,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.210956455284552e-11,2.298557016260162e-11,29,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.811135227642276e-11,2.7646533008130085e-11,30,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.389733113821137e-11,2.1836291626016262e-11,31,hermatypic coral,gpp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,8.568509772357725e-11,2.1197803658536587e-11,32,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.0839056658536584e-10,3.0987953821138215e-11,22,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.175490750406504e-10,3.456199869918699e-11,23,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.1274597788617884e-10,2.996637292682927e-11,24,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.1748061243902439e-10,3.030689991869919e-11,25,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.1165891105691057e-10,2.8434001626016257e-11,26,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.2660637788617887e-10,3.609585837398374e-11,27,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.301491680487805e-10,4.256587073170731e-11,28,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.4768928341463415e-10,4.409824203252032e-11,28,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.7625782894308943e-10,5.320733829268293e-11,29,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.7366815707317074e-10,6.163538073170731e-11,30,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.6426794593495934e-10,6.146362894308944e-11,31,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.5470342455284552e-10,5.499510495934959e-11,32,hermatypic coral,gpp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.145440731707316e-11,4.060784065040651e-11,33,hermatypic coral,gpp,jurriaans2021
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.0195270487804878e-11,1.5443442113821138e-11,19,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.375914170731707e-11,1.9601291869918696e-11,20,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.3657422845528453e-11,2.3016668455284553e-11,21,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,5.033968154471544e-11,2.4947098780487802e-11,22,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.73697887804878e-11,2.375914170731707e-11,23,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.9894197560975604e-11,3.2668819837398366e-11,24,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,5.3458068780487803e-11,1.9898281138211382e-11,24,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,5.405204731707316e-11,3.652968032520325e-11,25,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.276645504065041e-11,4.6478820975609754e-11,26,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.039054089430894e-11,3.920258382113821e-11,27,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.880795926829268e-11,4.0836024796747976e-11,28,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.524408804878049e-11,4.9151724390243896e-11,29,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.935107845528455e-11,4.722129406504064e-11,30,hermatypic coral,gpp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.331365772357724e-11,6.11797899186992e-11,31,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.39076362601626e-11,1.187957081300813e-11,23,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.4353120243902437e-11,1.187957081300813e-11,24,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.7026023739837394e-11,1.2919033252032518e-11,25,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.4650109512195116e-11,1.2622043983739837e-11,26,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.375914170731707e-11,1.2770538617886179e-11,27,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.78193562601626e-11,1.8858818699186988e-11,28,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.702602365853658e-11,2.4353120243902437e-11,29,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,3.504473398373984e-11,1.3067527886178861e-11,29,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,3.7420648130081296e-11,2.4056130975609757e-11,30,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,3.445075544715447e-11,2.7174518373983737e-11,31,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.9995916422764225e-11,2.7323013008130077e-11,32,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.524408804878049e-11,3.0441400325203254e-11,33,hermatypic coral,gpp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,7.721721056910569e-12,2.5986561300813006e-11,34,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.7081999837398374e-11,1.5521064308943088e-11,19,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.811205528455284e-11,2.0842572032520326e-11,20,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.6346245772357724e-11,2.49815225203252e-11,21,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,4.237942829268292e-11,3.340724317073171e-11,22,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,4.5911047398373986e-11,3.0007390975609754e-11,23,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,4.443953943089431e-11,2.7494456747967474e-11,24,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,4.002501569105691e-11,2.971175170731707e-11,24,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.090166650406504e-11,3.0746489349593494e-11,25,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.3102674471544715e-11,3.0746489349593494e-11,26,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.046021414634146e-11,3.20768662601626e-11,27,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.707574593495935e-11,3.9172209918699185e-11,28,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.825295219512195e-11,3.6511456016260166e-11,29,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.8246698373983737e-11,4.301552105691057e-11,30,hermatypic coral,gpp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.1772063414634146e-11,5.232815959349593e-11,31,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.1484015772357722e-11,1.197339243902439e-11,23,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.3102674471544715e-11,1.5668883902439024e-11,24,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.2072618943089432e-11,1.6260162601626015e-11,25,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.177831739837398e-11,1.832963788617886e-11,26,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.1189714146341466e-11,1.7590539593495936e-11,27,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.9423904715447156e-11,2.113821138211382e-11,28,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.7216642764227644e-11,2.1877309674796748e-11,29,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.0895412601626016e-11,1.3155949756097561e-11,29,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.3832174552845528e-11,1.9512195121951218e-11,30,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.6333737967479675e-11,1.773835918699187e-11,31,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.5156531707317072e-11,2.039911308943089e-11,32,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.5156531707317072e-11,2.113821138211382e-11,33,hermatypic coral,gpp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.0300555528455286e-11,1.5964523333333333e-11,34,hermatypic coral,gpp,jurriaans2020
1_zelli2023,shallow,soft,0,flava,1.1239130788617884e-10,1.405291691860087e-10,26,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,1.5229354739837397e-10,2.0042684798011284e-10,26,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,1.921957869918699e-10,5.897617594377039e-10,28,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,1.4697324886178863e-10,1.3131414180920848e-10,28,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,7.248906837398373e-11,1.0136530241215644e-10,30,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,7.647929235772356e-11,5.5290164964886876e-11,30,soft coral,gpp,zelli2023
1_zelli2023,shallow,soft,0,flava,3.065822069105691e-10,2.9948839340725205e-10,32,soft coral,gpp,zelli2023
2_zelli2023,shallow,soft,0,flava,1.230319051219512e-10,1.4744043971860883e-10,32,soft coral,gpp,zelli2023
1_puntin2023,shallow,hard,22.3054,fascicularis,4.127979674796748e-11,1.3656331709491754e-11,21.21,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,6.727884146341463e-11,1.7539997989763773e-11,23.09,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,5.0230581808943086e-11,1.3336817621493885e-11,23.97,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,4.93527718495935e-11,1.1040063684016258e-11,24.44,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,6.677708079268292e-11,1.4992607147316906e-11,25.1,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,6.798506097560975e-11,1.877172550308125e-11,26.24,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,8.226611534552847e-11,1.758586037166541e-11,27.15,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,7.680459603658537e-11,1.6606741203260743e-11,28.08,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,7.335056402439025e-11,1.6304433209413268e-11,30.08,hermatypic coral,gpp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,7.355856453252033e-11,1.836299495656547e-11,32.1,hermatypic coral,gpp,puntin2023
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,4.819835283739837e-10,6.894106509423581e-10,20,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,8.399969792682926e-10,2.5853305557643787e-10,22,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,1.1335183996747968e-9,1.1104921274416353e-09,24,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,1.0114318822764227e-9,6.393091085668836e-10,26,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,8.58226832601626e-10,4.3442997443719325e-10,28,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,5.640421867479674e-10,6.919991221442553e-10,30,hermatypic coral,gpp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,4.62254785691057e-10,6.135218685157253e-10,32,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,2.598538643902439e-10,5.194435946596236e-10,20,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,7.101736725203252e-10,7.969257796151629e-10,22,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,8.339024701626016e-10,6.380371506768548e-10,24,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,9.128019932520324e-10,6.820561756846465e-10,26,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,6.386027611382113e-10,3.588362185124567e-10,28,hermatypic coral,gpp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,6.020376659349593e-10,3.546348365791213e-10,30,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,2.7674780186991867e-10,3.640478257764579e-10,20,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.568900730894309e-10,3.582159609103897e-10,22,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.525122096747966e-10,5.205890250531437e-10,24,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,7.918651569918699e-10,1.1288461925193927e-9,26,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.4115576747967475e-10,3.454429090515787e-10,28,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,7.782011547967479e-10,9.876770285973216e-10,30,hermatypic coral,gpp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.791975918699187e-10,7.388085339754976e-10,32,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,4.486436014634146e-10,6.144791474285917e-10,20,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,4.947734605691058e-10,4.2463138178505556e-10,22,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,8.394630071544716e-10,7.688645798578981e-10,24,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,7.66515562113821e-10,1.0004292488403161e-9,26,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,7.601066551219512e-10,6.980531425863903e-10,28,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,6.810574227642276e-10,6.991207329753771e-10,30,hermatypic coral,gpp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,4.4090515634146347e-10,8.36338449347027e-10,32,hermatypic coral,gpp,rodolfo-metalpa2014
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,6,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,9,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,12,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,15,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,18,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,22,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,26,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,29,hermatypic coral,gpp,aichelman2019
1_aichelman2019,shallow,hard,41.4774,poculata,NA,NA,32,hermatypic coral,gpp,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,NA,NA,6,hermatypic coral,gpp,aichelman2019
