rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,tpc_grp,e_se,metabolic_category
5.7113375390143484e-11,28.8,3.5120000000000005,40.788,0.7438867825613091,1.5880950645382974,2.6446403012542286,11.987999999999996,37.275999999999996,6.617000000000001,-0.8442082819769883,26_becker2021,0.2584667456009388,npp
5.154906679123703e-11,28.896,-5.088000000000001,39.804,0.5760081624513527,1.6080170937723917,2.1234521576437455,10.908000000000001,44.892,7.392000000000003,-1.032008931321039,27_becker2021,0.2186437007623456,npp
2.3520490819916482e-11,27.973,15.137,51.528000000000006,0.8180851983530856,0.8596588831770188,2.9719033767755803,23.555000000000007,36.391000000000005,6.411999999999999,-0.0415736848239332,28_becker2021,2.467120803376144,npp
1.0004549707169243e-10,29.607,0.9780000000000015,41.487,0.5414478411391608,1.591727431976926,2.0151654679374214,11.880000000000003,40.509,7.068000000000001,-1.0502795908377651,3_silbiger2019,0.611087946146301,npp
4.7632076465978024e-11,27.364,10.21,45.825,1.2046075374861052,1.0290869302440466,NA,18.461000000000002,35.615,6.725000000000001,0.17552060724205854,30_becker2021,1.1659309717228754,npp
5.111965407296742e-11,29.579,-2.4319999999999986,40.263000000000005,0.675015399476688,1.4560939288073698,2.416324398037646,10.684000000000005,42.69500000000001,7.1370000000000005,-0.7810785293306818,31_becker2021,0.13965541807379664,npp
3.31630770738033e-11,27.672,4.2280000000000015,43.638000000000005,0.7327828406445429,1.0844797827363502,2.6523718756335515,15.966000000000005,39.410000000000004,7.3580000000000005,-0.35169694209180724,32_becker2021,0.7441041806859158,npp
9.008842145575383e-11,33.58,-Inf,36.974000000000004,0.07522270168226165,NA,1.0979773689269186,3.3940000000000055,Inf,11.222000000000001,NA,4_silbiger2019,0.32727646954830675,npp
2.3912482005950925e-10,33.424,-Inf,36.525,0.10705554890494869,NA,1.143875775810158,3.100999999999999,Inf,10.171000000000003,NA,5_silbiger2019,0.29440375480470143,npp
2.4451499812002196e-10,33.794,-14.267,36.64,0.3094190163808108,NA,1.4837902228171005,2.8460000000000036,50.907,5.7499999999999964,NA,6_silbiger2019,0.16371131099349656,npp
1.4842336787142022e-10,25.303,11.07,Inf,NA,-0.24803299750677807,NA,Inf,Inf,13,NA,7_silbiger2019,19621.7850140765,npp
1.7025820188041039e-10,32.147,-Inf,35.342,0.1151447863652896,NA,1.157703795081927,3.1950000000000003,Inf,12.615000000000002,NA,8_silbiger2019,0.12036104408931371,npp
9.272592063683764e-8,31.859,12.020000000000003,34.653999999999996,NA,4.986765951681915,NA,2.7949999999999946,22.633999999999993,2.9409999999999954,NA,1_jones1998,0.1076945274743983,gpp
9.333815592117506e-11,22,12.884,Inf,NA,0.07442304799803687,NA,Inf,Inf,10,NA,1_jurriaans2019,31559.63411260612,gpp
5.245257469866543e-11,23.374,15.472000000000001,50.866,1.4937155391916097,0.8100342059281175,NA,27.492,35.394,5.372,0.6836813332634922,1_jurriaans2020,1.1229854928195677,gpp
9.933226380785924e-11,21.775,-Inf,24.732,0.14158373326865403,NA,1.2157516954419456,2.9570000000000007,Inf,11,NA,1_jurriaans2021,0.05565589275376055,gpp
