tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,sd_molgCmin,temp,cnidarian_type,metabolic_category,study_id
4_jurriaans2021,shallow,hard,-25,cylindrica,7.365681609756097e-11,2.383688756097561e-11,22,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.872900097560976e-11,2.6389351544715444e-11,23,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.188274203252032e-11,1.8728983089430894e-11,24,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.355263390243901e-11,2.2134252764227642e-11,25,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,6.670935162601626e-11,1.8728983089430894e-11,26,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.859207577235772e-11,2.6390839837398372e-11,27,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.11132850406504e-11,2.979610951219512e-11,28,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,9.048075325203252e-11,3.4904013983739834e-11,28,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.1598455601626015e-10,3.7883624878048777e-11,29,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.0062512300813008e-10,3.66066487804878e-11,30,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.867095959349593e-11,3.490252560975609e-11,31,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,9.034382804878049e-11,3.405269658536585e-11,32,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,3.75264287804878e-11,2.8093474634146338e-11,33,hermatypic coral,npp,jurriaans2021
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.2473549430894308e-11,7.721721056910569e-12,19,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.574043138211382e-11,8.018710325203252e-12,20,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.7323012926829267e-11,1.6334409918699183e-11,21,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.742064821138211e-11,1.2919033333333332e-11,22,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.682666967479675e-11,1.0543119105691055e-11,23,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.801462674796748e-11,1.187957081300813e-11,24,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.276645504065041e-11,1.0691613739837398e-11,24,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.336043357723577e-11,1.0691613739837398e-11,25,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.534172325203252e-11,7.424731788617885e-12,26,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.0886884227642276e-11,9.503656666666667e-12,27,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.9601291869918696e-11,9.206667398373983e-12,28,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.455247430894309e-11,1.0691613739837398e-11,29,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.9007313333333334e-11,2.0343765121951215e-11,30,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.187957081300813e-11,1.1434086910569106e-11,31,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.0195270406504065e-11,3.712365853658536e-12,23,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.0195270406504065e-11,4.157849837398374e-12,24,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.138322756097561e-11,5.6427961788617876e-12,25,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.0195270406504065e-11,4.454839105691057e-12,26,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.9304302601626017e-11,4.454839105691057e-12,27,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.5443442113821138e-11,2.3759141463414634e-12,28,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.0195270406504065e-11,6.830753252032519e-12,29,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.4353120243902437e-11,1.0691613739837398e-11,29,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.7323012926829267e-11,1.0097635203252033e-11,30,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.5244088048780485e-11,9.206667398373983e-12,31,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.108623829268293e-11,8.9096781300813e-12,32,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.7225377723577238e-11,8.018710325203252e-12,33,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.0789248780487803e-12,5.6427961788617876e-12,34,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.9724460162601625e-11,7.357539674796748e-12,19,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.060736487804878e-11,7.504690406504064e-12,20,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.9430158536585365e-11,6.916087235772357e-12,21,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.9430158536585365e-11,1.294926975609756e-11,22,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.6199095040650404e-11,9.711952357723578e-12,23,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.5610491869918695e-11,8.829047560975609e-12,24,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.090166650406504e-11,9.12334918699187e-12,24,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.7075745853658536e-11,3.825920650406504e-12,25,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.6186587235772358e-11,6.916087235772357e-12,26,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.442703162601626e-11,6.033182520325203e-12,27,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.030680943089431e-11,6.768936504065041e-12,28,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.706949195121951e-11,1.1183460243902438e-11,29,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.324357138211382e-11,5.003126991869919e-12,30,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,8.240444390243902e-12,3.531619024390244e-12,31,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.9129603089430893e-11,2.354412682926829e-12,23,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.97182062601626e-11,3.3844682113821137e-12,24,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,2.001250780487805e-11,2.0601111382113822e-12,25,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.8540999918699187e-11,3.2373174796747966e-12,26,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.8246698292682927e-11,2.9430158536585364e-12,27,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.559798406504065e-11,3.825920650406504e-12,28,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.4420777723577236e-11,2.795865040650406e-12,29,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.795239674796748e-11,2.9430158536585364e-12,29,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.0300555528455286e-11,3.531619024390244e-12,30,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.2360666585365854e-11,3.973071382113821e-12,31,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.2066365040650405e-11,3.0901666666666667e-12,32,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.2066365040650405e-11,3.0901666666666667e-12,33,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,8.240444390243902e-12,2.0601111382113822e-12,34,hermatypic coral,npp,jurriaans2020
1_zelli2023,shallow,soft,0,flava,4.622009406504065e-11,4.8378894291469593e-11,26,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,8.612233357723577e-11,5.298640812068684e-11,26,soft coral,npp,zelli2023
1_zelli2023,shallow,soft,0,flava,5.1540392682926825e-11,2.488057422715824e-10,28,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,7.548173642276422e-11,2.9948839397052064e-11,28,soft coral,npp,zelli2023
1_zelli2023,shallow,soft,0,flava,1.9618601056910568e-11,3.6860109929652206e-11,30,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,3.6909571544715445e-11,1.3822541206017436e-11,30,soft coral,npp,zelli2023
1_zelli2023,shallow,soft,0,flava,5.1540392682926825e-11,1.520479535478261e-10,32,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,6.3178545528455275e-12,5.0682651135669645e-11,32,soft coral,npp,zelli2023
5_simancas-giraldo2021,shallow,soft,29.53,umbellata,1.7318462304369917e-12,1.3982716270325203e-12,26,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,3.0615751295731706e-12,1.6450254430894308e-12,26,soft coral,npp,simancas-giraldo2021
5_simancas-giraldo2021,shallow,soft,29.53,umbellata,1.41654968699187e-12,1.2063519918699186e-12,28,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,6.76288237804878e-13,1.178934900406504e-12,28,soft coral,npp,simancas-giraldo2021
5_simancas-giraldo2021,shallow,soft,29.53,umbellata,1.9648915015243902e-13,1.0966836290650406e-12,30,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,5.529113295223577e-13,1.8095279878048782e-12,30,soft coral,npp,simancas-giraldo2021
5_simancas-giraldo2021,shallow,soft,29.53,umbellata,4.980771481199186e-13,1.0966836290650406e-12,32,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,1.2794642327235772e-13,1.8095279878048782e-12,32,soft coral,npp,simancas-giraldo2021
1_puntin2023,shallow,hard,22.3054,fascicularis,2.6624456300813007e-11,6.44747112046338e-12,21.21,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,3.315327489837398e-11,9.217097811192369e-12,23.09,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.4118653455284553e-11,5.769850247357939e-12,23.97,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.4618074186991872e-11,6.405586822733602e-12,24.44,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.4737200203252034e-11,5.865438681407764e-12,25.1,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.1545449695121954e-11,7.681574922998557e-12,26.24,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.2297789634146342e-11,5.282631748088602e-12,27.15,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.538535569105691e-11,6.209595768700311e-12,28.08,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,1.5543447662601628e-11,5.159680783750507e-12,30.08,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,8.271404979674797e-12,5.161493804412901e-12,32.1,hermatypic coral,npp,puntin2023
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,9.59068032520325e-11,2.0905967787540738e-10,20,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,8.622813504065042e-11,2.586305295357056e-11,22,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,1.3462147609756096e-10,1.4979018150687943e-10,24,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,5.54323725203252e-11,5.3881360353129584e-11,26,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,5.54323725203252e-11,3.663932498436737e-11,28,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,4.927321999999999e-11,8.405492199953155e-11,30,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,2.6396367479674795e-12,4.3105088123187254e-11,32,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,5.6601831869918696e-11,8.192694929320349e-11,20,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,6.346265991869919e-11,1.9956564482061198e-11,22,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,7.632671260162602e-11,7.982625832653581e-11,24,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,8.747555829268293e-11,8.612833122653885e-11,26,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,4.1164968617886174e-11,4.201382012993558e-11,28,hermatypic coral,npp,rodolfo-metalpa2014
3_rodolfo-metalpa2014,shallow,hard,38.2,patagonica,6.003224585365853e-11,3.7812438196600225e-11,30,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.2700006829268296e-11,7.739898923948433e-11,20,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.0386008048780485e-11,5.6480343450642355e-11,22,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.978000959349592e-11,6.798559876395e-11,24,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,5.89260094308943e-11,8.785831223347806e-11,26,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.697000747967479e-11,5.125068205321824e-11,28,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,4.526200723577235e-11,5.229661437253216e-11,30,hermatypic coral,npp,rodolfo-metalpa2014
5_rodolfo-metalpa2014,shallow,hard,37.34,patagonica,1.1102001788617884e-11,1.4643052072103927e-11,32,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,7.884777121951219e-11,1.4163365847139447e-10,20,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,6.307821699186991e-11,4.9357184064053733e-11,22,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,1.191477431707317e-10,1.2339295996098882e-10,24,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,8.235211658536585e-11,7.725472265774571e-11,26,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,5.0813008130081294e-11,6.00870066000891e-11,28,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,5.0813008130081294e-11,5.364911307846788e-11,30,hermatypic coral,npp,rodolfo-metalpa2014
7_rodolfo-metalpa2014,shallow,hard,32.3,patagonica,2.4530417723577233e-11,1.8240698510405644e-11,32,hermatypic coral,npp,rodolfo-metalpa2014
3_ezzat2013,shallow,soft,43.19,singularis,3.6357655447154466e-11,8.508178861788617e-12,18,soft coral,npp,ezzat2013
3_ezzat2013,shallow,soft,43.19,singularis,-4.86009406504065e-12,9.075390894308942e-12,24,soft coral,npp,ezzat2013
3_ezzat2013,shallow,soft,43.19,singularis,2.9859881300813006e-12,2.2688476422764226e-12,26,soft coral,npp,ezzat2013
