tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,inv_T,temp,cnidarian_type,metabolic_category,study_id
2_aichelman2019,deep,hard,37.8992,poculata,4.2087542121212116e-11,39.31735768778696,22,hermatypic coral,r,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,5.2083333333333334e-11,38.79163670917708,26,hermatypic coral,r,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,6.31313131060606e-11,38.40648062733848,29,hermatypic coral,r,aichelman2019
2_aichelman2019,deep,hard,37.8992,poculata,4.1298400681818176e-11,38.028897661970575,32,hermatypic coral,r,aichelman2019
1_jurriaans2019,shallow,hard,-23.26,spp,5.812672174242424e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,5.764462810606061e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.944903583333333e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,5.426997242424242e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.655647386363637e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.7520661136363633e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,3.9807162499999996e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.559228651515151e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,3.7396694242424245e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.366391181818181e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.077134984848485e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
1_jurriaans2019,shallow,hard,-23.26,spp,4.462809916666667e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,3.168044090909091e-12,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.6385575227272726e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.857945977272727e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,2.022487318181818e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.912793090909091e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.8030988636363635e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.4740161818181816e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,2.241875772727273e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.8030988636363635e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,2.5161113409090912e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,2.35157e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.8853695303030304e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.4740161818181816e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
2_jurriaans2019,shallow,hard,-18.37,spp,1.5768545454545453e-12,37.781273389387344,34,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,2.2865013787878784e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,2.2865013787878784e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,2.1212121212121214e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,2.01101928030303e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.3498622575757574e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.597796143939394e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.625344356060606e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.404958674242424e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.515151515151515e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,8.539944924242424e-12,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.515151515151515e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,1.1845729999999999e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,-3.0303030303030305e-12,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
3_jurriaans2019,shallow,hard,-14.4,spp,-1.404958674242424e-11,37.781273389387344,34,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,6.87711918939394e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,7.235944409090909e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,6.815930962121212e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,6.820520083333333e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,6.258681075757576e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,7.396344962121211e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,8.534008848484849e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,7.684366674242424e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,1.0946136007575756e-10,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,9.534436295454545e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,8.406387704545454e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-23.26,cylindrica,8.55280237878788e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
7_jurriaans2019,shallow,hard,-18.37,cylindrica,3.601363969696969e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.6913319242424242e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.7970401666666666e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.8675123333333333e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.7265680075757575e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.708949962121212e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.4799154318181817e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.4446793484848486e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.3389711060606061e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.0570824545454544e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.1275546136363635e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.0923185378787879e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,1.0923185378787879e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
8_jurriaans2019,shallow,hard,-18.37,cylindrica,7.399577196969696e-12,37.781273389387344,34,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.359066856060606e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.845670393939394e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.215111515151515e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.282563643939393e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,3.512143969696969e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.207999954545454e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.7642106363636356e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.761947863636364e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,4.620039787878787e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,3.9215977803030305e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,5.0366051742424234e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,3.84724959090909e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,2.972095939393939e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2019
9_jurriaans2019,shallow,hard,-14.4,cylindrica,6.306666287878788e-12,37.781273389387344,34,hermatypic coral,npp,jurriaans2019
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.505413462121211e-11,40.696188397511214,12,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.870440484848485e-11,40.55396862327563,13,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.6310187651515144e-11,40.41273940989142,14,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.3918113939393947e-11,40.27249044438772,15,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.212620204545455e-11,40.1332115564597,16,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.4569718257575755e-11,39.99489271601007,17,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.4595439469696973e-11,39.857524030741274,18,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,6.547551681818182e-11,39.857524030741274,18,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.88501584090909e-11,39.7210957437971,19,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,4.0135825227272723e-11,39.58559823145258,20,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.225052128787879e-11,39.451022000851,21,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,5.348085310606061e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2021
1_jurriaans2021,shallow,hard,42.5,caespitosa,2.9933073409090906e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.28066e-11,40.696188397511214,12,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.3599873106060606e-11,40.55396862327563,13,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.0625099166666666e-11,40.41273940989142,14,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.3004918257575755e-11,40.27249044438772,15,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.399650962121212e-11,40.1332115564597,16,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.3004918257575755e-11,39.99489271601007,17,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.2608281742424245e-11,39.857524030741274,18,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.5186419166666667e-11,39.857524030741274,18,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.0030144393939393e-11,39.7210957437971,19,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,2.0823417424242425e-11,39.58559823145258,20,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,8.924321742424242e-12,39.451022000851,21,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,1.1899095681818183e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2021
2_jurriaans2021,shallow,hard,42.5,singularis,6.3461843939393935e-12,39.18459605453426,23,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,5.890052356060606e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,5.771061401515151e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.938124704545454e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,5.4140885303030296e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.700142787878788e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.819133742424242e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,3.867206090909091e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.462160878787878e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,3.7482151363636356e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.4026653939393933e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.105188007575758e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2021
3_jurriaans2021,shallow,hard,-25,intermedia,4.462160878787878e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,6.863476045454545e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.336111454545456e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,6.698164598484847e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,6.853768159090909e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,6.216098674242424e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.323352515151515e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,7.558283378787879e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.431161098484848e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,1.080765181060606e-10,38.40648062733848,29,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,9.376431916666666e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.262521234848485e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,8.418402159090909e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2021
4_jurriaans2021,shallow,hard,-25,cylindrica,3.4967808636363633e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2021
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.1623080151515151e-11,39.7210957437971,19,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.466722015151515e-11,39.58559823145258,20,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.5460080227272726e-11,39.451022000851,21,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.4869240378787876e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.4315760378787877e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.5422720378787876e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.985056037878788e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,4.0404040378787874e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,3.2932060303030305e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,2.87809603030303e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.826484015151515e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.3560260151515152e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.771136015151515e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2020
1_jurriaans2020,shallow,hard,-18,valenciennesi,1.1069600075757576e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.881832015151515e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.881832015151515e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.9925280227272728e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.881832015151515e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.798810015151515e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.439048015151515e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.881832015151515e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.2692680227272724e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.5460080227272726e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,2.3522900227272724e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.9648540227272728e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.605092015151515e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2020
2_jurriaans2020,shallow,hard,-18,valenciennesi,1.93718e-12,37.781273389387344,34,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.769779242424242e-11,39.7210957437971,19,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.852049909090909e-11,39.58559823145258,20,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.7423556818181816e-11,39.451022000851,21,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.7423556818181816e-11,39.31735768778696,22,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.373097492424242e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,3.3182503787878786e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.8794734696969693e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.522967227272727e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.5082956287878788e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,2.2761552196969697e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.8922254242424242e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.5905662954545453e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,1.2340600606060604e-11,38.27978928434875,30,hermatypic coral,npp,jurriaans2020
3_jurriaans2020,shallow,hard,-18,cylindrica,7.678595909090909e-12,38.15393102597508,31,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.7825311969696968e-11,39.18459605453426,23,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.8373783106060604e-11,39.052727987717724,24,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.8648018636363637e-11,38.92174449622782,25,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.7276840833333333e-11,38.79163670917708,26,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.7002605227272727e-11,38.66239587389746,27,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.453448515151515e-11,38.53401335397749,28,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.3437542878787878e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.6728369696969697e-11,38.40648062733848,29,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,9.598244924242425e-12,38.27978928434875,30,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.1517893863636363e-11,38.15393102597508,31,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.1243658333333333e-11,38.028897661970575,32,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,1.1243658333333333e-11,37.9046811090979,33,hermatypic coral,npp,jurriaans2020
4_jurriaans2020,shallow,hard,-18,cylindrica,7.678595909090909e-12,37.781273389387344,34,hermatypic coral,npp,jurriaans2020
2_zelli2023,shallow,soft,0,flava,8.025035628787879e-11,38.79163670917708,26,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,7.033525439393939e-11,38.53401335397749,28,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,3.4393009848484845e-11,38.27978928434875,30,soft coral,npp,zelli2023
2_zelli2023,shallow,soft,0,flava,5.887091742424242e-12,38.028897661970575,32,soft coral,npp,zelli2023
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,1.4264156853693182e-5,38.79163670917708,26,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,3.1508883806818183e-6,38.53401335397749,28,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,2.576064148910985e-6,38.27978928434875,30,soft coral,npp,simancas-giraldo2021
6_simancas-giraldo2021,shallow,soft,29.53,umbellata,5.961140175189394e-7,38.028897661970575,32,soft coral,npp,simancas-giraldo2021
1_puntin2023,shallow,hard,22.3054,fascicularis,2.4809152462121214e-11,39.42287716248921,21.21,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,3.089282433712121e-11,39.17269147161195,23.09,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.247419981060606e-11,39.05667111453393,23.97,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.293956912878788e-11,38.994986799120674,24.44,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.3050572916666667e-11,38.90869445616202,25.1,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.007644176136364e-11,38.76054017018044,26.24,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.0777485795454547e-11,38.643083987846566,27.15,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,2.3654535984848486e-11,38.52377957557456,28.08,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,1.4483667140151517e-11,38.26969007535641,30.08,hermatypic coral,npp,puntin2023
1_puntin2023,shallow,hard,22.3054,fascicularis,7.707445549242424e-12,38.01643938263824,32.1,hermatypic coral,npp,puntin2023
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,8.936770303030303e-5,39.58559823145258,20,hermatypic coral,npp,rodolfo-metalpa2014
1_rodolfo-metalpa2014,shallow,hard,44.19,patagonica,8.034894401515153e-5,39.31735768778696,22,hermatypic coral,npp,rodolfo-metalpa2014
