tpc_grp,response_id,study_id,depth_broad,broad_coral,latitude,species,mol_gCmin,metabolic_category
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-6.88705227272727e-13,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-6.7340067424242406e-12,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-1.1574074090909093e-11,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,8.36968106060607e-13,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-8.369681818181809e-13,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-9.871441742424238e-12,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-3.338307348484847e-12,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-1.0713192500000002e-11,npp
2_aichelman2019,2,aichelman2019,deep,hard,37.8992,poculata,-2.101985765151515e-11,npp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,7.879099005681815e-7,npp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,1.2780201988636362e-6,npp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,-3.768433806818182e-7,npp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,1.8580634375e-6,npp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,1.5730002840909086e-6,npp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,2.832158806818182e-7,npp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,2.6581750568181817e-6,npp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,3.1484797869318173e-6,npp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,2.991607670454545e-7,npp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,3.6958068892045455e-6,npp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,3.3524088494318175e-6,npp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,1.1676700284090913e-7,npp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,1.6666666666666674e-8,npp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,3.4848484848484845e-8,npp
1_higuchi2015,1,higuchi2015,shallow,hard,33.9481,pruinosa,1.8939393939393937e-8,npp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,1.2180306212121212e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,2.272063068181818e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,3.189341809090909e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,3.9972562310606055e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,4.477077692424242e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,4.791500112121212e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,5.421697513636363e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,6.051991527272727e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,6.299413809090909e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,6.820246890909091e-9,gpp
5_nakamura2003,5,nakamura2003,shallow,hard,34.36,pruinosa,6.876329918939394e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,2.5850846196969692e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,3.87146794090909e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,4.488043108333333e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,4.858500249999999e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,5.311028937878787e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,5.447686031818181e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,6.351342538636363e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,7.008929326515151e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,7.229010528030303e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,7.859207931818182e-9,gpp
6_nakamura2003,6,nakamura2003,shallow,hard,34.36,pruinosa,6.766917293181818e-9,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,5.0499872727272714e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,6.191342492424242e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,7.621879568181818e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,8.880924318181816e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,8.597100787878788e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,7.981585477272726e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,7.435942878787879e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,5.570931628787879e-11,gpp
1_becker2021,1,becker2021,shallow,hard,-17.5388,spp.,2.8271496212121208e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,3.858450992424243e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,4.973342772727273e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,5.5019824848484846e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,6.968364303030303e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,7.083226598484846e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,7.292115143939394e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,6.727636962121213e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,3.763506303030303e-11,gpp
2_becker2021,2,becker2021,shallow,hard,-17.5388,spp.,1.4692037045454544e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,4.3725274318181814e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,5.2451778636363625e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,6.508637742424242e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,8.339332704545454e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,7.978674742424242e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,7.526023363636362e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,6.866207856060606e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,3.493262053030303e-11,gpp
3_becker2021,3,becker2021,shallow,hard,-17.5388,spp.,9.026489696969696e-12,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,5.6888507500000005e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,6.870129992424241e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,8.17116e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,1.0129662787878788e-10,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,8.906390037878786e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,9.918389871212119e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,9.791285916666667e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,7.59020290151515e-11,gpp
4_becker2021,4,becker2021,shallow,hard,-17.5388,spp.,2.491962068181818e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,4.1751117499999994e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,4.489253030303031e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,5.92762528030303e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,7.381289696969696e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,7.201296325757576e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,7.091544257575757e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,6.002531e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,3.2187627196969696e-11,gpp
5_becker2021,5,becker2021,shallow,hard,-17.5388,spp.,9.661530681818184e-12,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,5.3637944393939394e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,6.576059303030303e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,7.373613772727273e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,9.120532712121211e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,8.479992492424243e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,8.815049181818181e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,7.542784015151515e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,4.9785334166666655e-11,gpp
6_becker2021,6,becker2021,shallow,hard,-17.5388,spp.,2.5904875530303027e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,3.122233863636363e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,4.647234484848485e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,5.371183181818181e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,6.881838765151516e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,6.626118856060606e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,6.247134166666665e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,4.7898355075757573e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,3.283286659090909e-11,gpp
7_becker2021,7,becker2021,shallow,hard,-17.5388,spp.,7.619485454545455e-12,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,5.840923606060606e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,6.739499666666667e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,7.479101333333333e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,8.906426098484848e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,9.657898522727271e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,9.254110113636364e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,9.752381946969695e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,7.010911575757575e-11,gpp
8_becker2021,8,becker2021,shallow,hard,-17.5388,spp.,3.5759340757575756e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,5.862051765151514e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,7.584670015151515e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,8.415800181818182e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,1.0122381787878788e-10,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,9.947087083333332e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,1.0136154439393939e-10,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,1.0032071984848483e-10,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,7.792784553030302e-11,gpp
9_becker2021,9,becker2021,shallow,hard,-17.5388,spp.,4.8200027499999986e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,3.874075901515151e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,5.2926742727272715e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,7.507876439393939e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,8.243302469696969e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,7.863271492424242e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,7.756014909090909e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,6.886011522727271e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,4.4050673787878786e-11,gpp
10_becker2021,10,becker2021,shallow,hard,-17.5388,spp.,1.801301803030303e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,4.3325126666666665e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,5.162342651515151e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,6.071647143939393e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,7.517738280303029e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,7.136419e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,7.201291590909091e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,6.172322037878788e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,3.9975906287878785e-11,gpp
11_becker2021,11,becker2021,shallow,hard,-17.5388,spp.,1.8755455075757577e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,3.113649734848485e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,3.294171787878788e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,3.9070886590909087e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,5.64517575e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,5.3413479999999986e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,5.8191637575757576e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,4.9370548106060607e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,3.9809380454545447e-11,gpp
12_becker2021,12,becker2021,shallow,hard,-17.5388,spp.,2.092260287878788e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.3168450378787875e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.32018675e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.756688439393939e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.3803428560606064e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,4.035645863636363e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.853935439393939e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.2853107272727276e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,2.1591152045454543e-11,gpp
13_becker2021,13,becker2021,shallow,hard,-17.5388,spp.,3.3096423484848484e-12,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,4.031421575757576e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,4.29271546969697e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,5.508644037878788e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,7.075650598484848e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,6.945740977272727e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,6.627736742424243e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,5.284828674242424e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,3.2194243712121205e-11,gpp
14_becker2021,14,becker2021,shallow,hard,-17.5388,spp.,1.104238696969697e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,5.076966651515152e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,5.999154545454545e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,6.944849931818182e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,8.520542492424242e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,8.410873909090907e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,8.56266e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,8.10574303030303e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,6.182498628787878e-11,gpp
15_becker2021,15,becker2021,shallow,hard,-17.5388,spp.,3.40436025e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,3.745169863636364e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,4.020363386363636e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,4.8771156818181817e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,5.755190863636363e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,5.470418477272727e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,5.500456795454545e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,4.926300424242425e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,3.3826296818181814e-11,gpp
16_becker2021,16,becker2021,shallow,hard,-17.5388,spp.,1.977766818181818e-11,gpp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,5.3030302982954554e-8,gpp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,2.3674242471590906e-8,gpp
1_kemp2011,1,kemp2011,shallow,hard,24.84,siderea,5.681818181818182e-9,gpp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,4.8768939346590915e-8,gpp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,4.1193181818181826e-8,gpp
2_kemp2011,2,kemp2011,shallow,hard,24.84,siderea,1.1363636363636364e-8,gpp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,7.173295454545456e-8,gpp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,6.889204545454544e-8,gpp
3_kemp2011,3,kemp2011,shallow,hard,24.84,astreoides,1.2310606107954546e-8,gpp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,7.528409090909093e-8,gpp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,3.929924247159091e-8,gpp
4_kemp2011,4,kemp2011,shallow,hard,24.84,faveolata,6.155302982954546e-9,gpp
3_jiang2021,3,jiang2021,shallow,hard,18.2217,damicornis,5.364452060170045e-4,gpp
3_jiang2021,3,jiang2021,shallow,hard,18.2217,damicornis,8.744791693917594e-4,gpp
3_jiang2021,3,jiang2021,shallow,hard,18.2217,damicornis,0.0011941417266187,gpp
3_jiang2021,3,jiang2021,shallow,hard,18.2217,damicornis,8.267134990189666e-4,gpp
3_jiang2021,3,jiang2021,shallow,hard,18.2217,damicornis,1.9106267495094833e-4,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,9.494105920928032e-11,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,1.187739598248106e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,1.2770763622159088e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.058748637073863e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.1183064796401515e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.4458746141098477e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.2126226697443179e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.2721805123106056e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,3.0761137499999985e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.723746122159091e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,2.872640729166667e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,3.289545627367424e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,1.5822370785984843e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,1.8055789881628787e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,1.8651368307291664e-10,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,6.491804841382575e-11,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,6.491804841382575e-11,gpp
5_castillohelmuth2005,5,castillohelmuth2005,shallow,hard,16.1,annularis,6.491804841382575e-11,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,1.4854311754261362e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,1.5449890179924242e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,1.664104703125e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.3391446164772724e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.4582603006628786e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.9049441216856054e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.8503657054924236e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,4.237491680871211e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,4.326828444602272e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.5277769957386357e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.5277769957386357e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,4.510481399147727e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,1.9544735946969695e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,2.371378491950758e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,2.7585044696969695e-10,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,2.3227558605587123e-11,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,3.2161234990530305e-11,gpp
6_castillohelmuth2005,6,castillohelmuth2005,shallow,hard,16.1,annularis,5.002858776041667e-11,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,2.463934317424242e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,2.6399870772727273e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,4.6038873090909086e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,3.0491638946969695e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,3.2876442121212116e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,3.1835895931818174e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,2.7990924106060606e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,4.1642518166666664e-10,gpp
1_silbiger2019,1,silbiger2019,shallow,hard,9.14,franksi,1.070715225e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,1.9670374196969694e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,2.7163390757575755e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.1237856598484845e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.3151377515151513e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.222105400757576e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.3473179106060607e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.2317283128787883e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,3.1584939068181817e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,4.48839744469697e-10,gpp
2_silbiger2019,2,silbiger2019,shallow,hard,9.14,franksi,1.2114183515151515e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.2089814674242423e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.081024361363636e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.117702639393939e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.853534806818182e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.469447149242424e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.1342827439393937e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,2.2366409939393934e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,3.018876215151514e-10,gpp
3_silbiger2019,3,silbiger2019,shallow,hard,9.14,franksi,5.374292151515152e-11,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,1.8668842606060606e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,2.4678604340909086e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,2.5586663454545455e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,3.1099901431818177e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,2.7605029484848477e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,3.1228336386363636e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,2.341660540909091e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,3.34233504469697e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,2.1023627681818178e-10,gpp
4_silbiger2019,4,silbiger2019,shallow,hard,9.14,franksi,1.2133668242424238e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,1.2615807310606058e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,9.238053189393939e-11,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,8.293623272727273e-11,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,1.6938766696969701e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,1.5035947848484849e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,1.4866096477272726e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,1.1672501378787876e-10,gpp
9_silbiger2019,9,silbiger2019,shallow,hard,32.27,franksi,-7.559309090909089e-12,gpp
10_silbiger2019,10,silbiger2019,shallow,hard,32.27,franksi,7.524680954545454e-11,gpp
