tpc_grp,latitude,species,mol_gCmin,inv_T,temp,metabolic_category,study_id,paper_unit
19_russnak2021,21.4691,minutum,4.174476727272727e-5,39.31735768778696,22,npp,russnak2021,19
19_russnak2021,21.4691,minutum,4.341172681818183e-5,39.052727987717724,24,npp,russnak2021,19
19_russnak2021,21.4691,minutum,4.273322787878788e-5,38.79163670917708,26,npp,russnak2021,19
19_russnak2021,21.4691,minutum,3.8152139962121215e-5,38.53401335397749,28,npp,russnak2021,19
19_russnak2021,21.4691,minutum,3.59140698219697e-5,38.27978928434875,30,npp,russnak2021,19
19_russnak2021,21.4691,minutum,3.133054123863637e-5,38.028897661970575,32,npp,russnak2021,19
19_russnak2021,21.4691,minutum,2.3625429553030307e-5,37.781273389387344,34,npp,russnak2021,19
21_russnak2021,-8.7832,minutum,1.571108815530303e-5,39.58559823145258,20,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,2.152203856818182e-5,39.31735768778696,22,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,2.0553546833333336e-5,39.052727987717724,24,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,1.571108815530303e-5,38.79163670917708,26,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,1.1837121212121214e-5,38.53401335397749,28,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,1.1837121212121212e-6,38.27978928434875,30,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,-2.012310606060606e-5,38.028897661970575,32,npp,russnak2021,21
21_russnak2021,-8.7832,minutum,-3.755595729924243e-5,37.781273389387344,34,npp,russnak2021,21
23_russnak2021,21.4691,minutum,3.7601221087121214e-5,39.58559823145258,20,npp,russnak2021,23
23_russnak2021,21.4691,minutum,4.091645810606061e-5,39.31735768778696,22,npp,russnak2021,23
23_russnak2021,21.4691,minutum,4.19125856439394e-5,39.052727987717724,24,npp,russnak2021,23
23_russnak2021,21.4691,minutum,4.2130488560606066e-5,38.79163670917708,26,npp,russnak2021,23
23_russnak2021,21.4691,minutum,4.15805431439394e-5,38.53401335397749,28,npp,russnak2021,23
23_russnak2021,21.4691,minutum,3.6392378795454543e-5,38.27978928434875,30,npp,russnak2021,23
23_russnak2021,21.4691,minutum,2.8885104988636368e-5,38.028897661970575,32,npp,russnak2021,23
23_russnak2021,21.4691,minutum,1.5961387606060606e-5,37.781273389387344,34,npp,russnak2021,23
25_russnak2021,21.4691,trenchii,4.145083901515152e-5,39.58559823145258,20,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,4.245215473484849e-5,39.31735768778696,22,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,4.0356136363636364e-5,39.052727987717724,24,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,3.0534941249999996e-5,38.79163670917708,26,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,3.4628402916666666e-5,38.53401335397749,28,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,3.3310609174242426e-5,38.27978928434875,30,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,2.657637185606061e-5,38.028897661970575,32,npp,russnak2021,25
25_russnak2021,21.4691,trenchii,1.6755176750000003e-5,37.781273389387344,34,npp,russnak2021,25
27_russnak2021,21.4691,minutum,4.467522109848485e-5,39.58559823145258,20,npp,russnak2021,27
27_russnak2021,21.4691,minutum,7.077352473484848e-5,39.31735768778696,22,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.9024938371212124e-5,39.052727987717724,24,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.612512685606061e-5,38.79163670917708,26,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.6850079734848485e-5,38.53401335397749,28,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.612512685606061e-5,38.27978928434875,30,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.395026821969698e-5,38.028897661970575,32,npp,russnak2021,27
27_russnak2021,21.4691,minutum,4.032550382575758e-5,37.781273389387344,34,npp,russnak2021,27
29_russnak2021,-8.7832,voratum,3.9852106969696966e-5,39.58559823145258,20,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,4.478524276515152e-5,39.31735768778696,22,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,4.3443139659090916e-5,39.052727987717724,24,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,3.8955644280303034e-5,38.79163670917708,26,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,3.368309628787879e-5,38.53401335397749,28,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,2.6840443109848487e-5,38.27978928434875,30,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,2.078284253409091e-5,38.028897661970575,32,npp,russnak2021,29
29_russnak2021,-8.7832,voratum,1.1590213424242425e-5,37.781273389387344,34,npp,russnak2021,29
31_russnak2021,-8.7832,psygmophilum,8.396542750000001e-5,39.58559823145258,20,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,9.538199106060607e-5,39.31735768778696,22,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,9.555979340909092e-5,39.052727987717724,24,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,8.699633700757577e-5,38.79163670917708,26,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,7.843288056818182e-5,38.53401335397749,28,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,6.362566791666668e-5,38.27978928434875,30,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,4.756556909090909e-5,38.028897661970575,32,npp,russnak2021,31
31_russnak2021,-8.7832,psygmophilum,3.0260853935606063e-5,37.781273389387344,34,npp,russnak2021,31
33_russnak2021,-8.7832,psygmophilum,6.764069265151515e-5,39.58559823145258,20,npp,russnak2021,33
33_russnak2021,-8.7832,psygmophilum,7.263569765151516e-5,39.31735768778696,22,npp,russnak2021,33
