tpc_grp,response_id,study_id,elevation_broad,lichen_type,latitude,species,inv_T,mol_gCmin,metabolic_category
9_sanchokappen1989,9,sanchokappen1989,high,green algae,40.5926,pustulata,39.58559823145258,1.4296306483374993e-6,gpp
9_sanchokappen1989,9,sanchokappen1989,high,green algae,40.5926,pustulata,38.92174449622782,1.4095890971748843e-6,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,42.4840495022893,4.318529417556616e-7,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,41.570904967043965,6.743549776565933e-7,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,40.9836416088657,9.06891177005226e-7,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,40.41273940989142,1.0862762447928505e-6,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,39.58559823145258,1.2955588245095812e-6,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,38.92174449622782,1.1161737559645537e-6,gpp
11_sanchokappen1989,11,sanchokappen1989,high,green algae,40.5926,hispanica,38.27978928434875,7.075744345981973e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,42.4840495022893,3.162969567522533e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,41.720359955241136,6.431722737256684e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,40.9836416088657,9.173596659850036e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,40.27249044438772,8.856992463833977e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,39.451022000851,9.66593256078164e-7,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,38.92174449622782,1.13522677194577e-6,gpp
13_sanchokappen1989,13,sanchokappen1989,high,green algae,40.2997,spodochroa,38.27978928434875,9.278547542225252e-7,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,42.4840495022893,2.2068366128910098e-7,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,41.87089345679351,4.201682784215708e-7,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,40.1332115564597,8.897397470271908e-7,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,39.58559823145258,9.738239309247898e-7,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,38.79163670917708,1.110400440808907e-6,gpp
15_sanchokappen1989,15,sanchokappen1989,high,green algae,40.2997,grisea,38.27978928434875,8.52825159433462e-7,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,43.276218987694655,8.305330379459214e-8,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,42.4840495022893,5.751207354389154e-7,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,41.720359955241136,7.731709210028023e-7,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,40.9836416088657,1.02899219874271e-6,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,40.27249044438772,1.201487521775354e-6,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,39.58559823145258,1.770355867605847e-6,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,38.92174449622782,1.3484279815193515e-6,gpp
1_sonesson1989,1,sonesson1989,neutral,green algae,68.2,olivacea,38.27978928434875,9.202477073392412e-7,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,43.276218987694655,7.652826175869121e-8,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,42.4840495022893,3.580407278648791e-7,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,41.720359955241136,4.601238536696206e-7,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,40.9836416088657,5.497021987427099e-7,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,40.27249044438772,1.2080125630538512e-6,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,39.58559823145258,1.2463448572294176e-6,gpp
2_sonesson1989,2,sonesson1989,neutral,green algae,68.2,ambigua,38.92174449622782,6.135893554495191e-7,gpp
1_kappen1983,1,kappen1983,neutral,green algae,-70.47,sulphurea,42.640154773287975,1.6851380661458718e-7,gpp
1_kappen1983,1,kappen1983,neutral,green algae,-70.47,sulphurea,41.570904967043965,3.809877368175323e-7,gpp
1_kappen1983,1,kappen1983,neutral,green algae,-70.47,sulphurea,40.839409190745464,5.040760820826394e-7,gpp
1_kappen1983,1,kappen1983,neutral,green algae,-70.47,sulphurea,39.857524030741274,8.557570700783255e-7,gpp
1_kappen1983,1,kappen1983,neutral,green algae,-70.47,sulphurea,39.7210957437971,7.590447981128204e-7,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,43.4382111980173,1.083433875997026e-7,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,43.11543050919681,1.9585150835330855e-7,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,41.87089345679351,6.083897919060222e-7,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,41.275184497778135,1.1042691428431229e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,41.12889640811739,1.2980371245118214e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,40.839409190745464,1.4167981455345723e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,40.55396862327563,1.5751461735649069e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,40.27249044438772,1.6897401412184385e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,39.99489271601007,1.80433410887197e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,39.7210957437971,1.879341069517918e-6,gpp
3_kappen1983,3,kappen1983,neutral,green algae,-70.47,sulphurea,39.451022000851,1.891842229625576e-6,gpp
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,42.17524303670842,2.02759526e-8,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,41.720359955241136,8.953899056000001e-8,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,40.9836416088657,2.9783622759999997e-7,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,40.27249044438772,6.593284776000001e-7,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,39.58559823145258,1.194915435e-6,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,38.92174449622782,1.7514020872000005e-6,r
2_aubert2007,2,aubert2007,high,green algae,44.6008723,elegans,38.27978928434875,2.2486840440000003e-6,r
4_colesie2018,4,colesie2018,neutral,cyanobacteria,-62,alpinum,41.720359955241136,-9.43131e-5,r
4_colesie2018,4,colesie2018,neutral,cyanobacteria,-62,alpinum,40.27249044438772,-2.32332264e-4,r
4_colesie2018,4,colesie2018,neutral,cyanobacteria,-62,alpinum,39.18459605453426,-2.9674122000000004e-4,r
5_colesie2018,5,colesie2018,neutral,green algae,-62,aurantiaco-atra,41.720359955241136,-4.8306708000000005e-5,r
5_colesie2018,5,colesie2018,neutral,green algae,-62,aurantiaco-atra,40.27249044438772,-1.17316296e-4,r
5_colesie2018,5,colesie2018,neutral,green algae,-62,aurantiaco-atra,39.18459605453426,-3.726517559999999e-4,r
6_colesie2018,6,colesie2018,neutral,cyanobacteria,-62,contortuplicata,41.720359955241136,-1.03514376e-4,r
6_colesie2018,6,colesie2018,neutral,cyanobacteria,-62,contortuplicata,40.27249044438772,-4.16357832e-4,r
6_colesie2018,6,colesie2018,neutral,cyanobacteria,-62,contortuplicata,39.18459605453426,-5.911821120000001e-4,r
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,42.4840495022893,-4.977412727999999e-8,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,41.720359955241136,-7.93429158e-8,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,40.9836416088657,-1.2665297736e-7,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,40.27249044438772,-3.0997946615999997e-7,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,39.58559823145258,-4.341683778e-7,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,38.92174449622782,-4.814784394799999e-7,r
1_delprado1995,1,delprado1995,neutral,green algae,36.834,lacunosus,38.27978928434875,-5.1104722788e-7,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,42.4840495022893,-5.625383831999999e-8,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,41.720359955241136,-8.573183208e-8,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,40.9836416088657,-1.5647901743999996e-7,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,40.27249044438772,-2.8912998971999993e-7,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,39.58559823145258,-4.5420675539999995e-7,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,38.92174449622782,-6.4286591604e-7,r
9_delprado1995,9,delprado1995,neutral,green algae,36.834,bourgeana,38.27978928434875,-8.934288638399999e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,42.4840495022893,-1.283018868e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,41.720359955241136,-1.5647798748e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,40.9836416088657,-2.5710691824e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,40.27249044438772,-2.5710691824e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,39.58559823145258,-4.462893081599999e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,38.92174449622782,-5.4691823904e-7,r
5_domaschke2013,5,domaschke2013,neutral,green algae,49.58,aculeata,38.27978928434875,-5.831446540799999e-7,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,42.4840495022893,-6.389937107999999e-8,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,41.720359955241136,-8.805031452e-8,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,40.9836416088657,-1.48427673e-7,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,40.27249044438772,-1.5647798748e-7,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,39.58559823145258,-2.4503144652e-7,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,38.92174449622782,-3.7383647795999993e-7,r
6_domaschke2013,6,domaschke2013,neutral,green algae,41.39,aculeata,38.27978928434875,-4.462893081599999e-7,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,42.4840495022893,-7.59748428e-8,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,41.720359955241136,-9.610062888e-8,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,40.9836416088657,-1.4037735852e-7,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,40.27249044438772,-1.4037735852e-7,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,39.58559823145258,-2.7723270443999996e-7,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,38.92174449622782,-3.416352201599999e-7,r
7_domaschke2013,7,domaschke2013,neutral,green algae,-62.24,aculeata,38.27978928434875,-3.0943396223999997e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,42.4840495022893,-8.805031452e-8,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,41.720359955241136,-1.2025157232e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,40.9836416088657,-1.2025157232e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,40.27249044438772,-1.7660377355999999e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,39.58559823145258,-2.6515723271999997e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,38.92174449622782,-3.3358490568e-7,r
8_domaschke2013,8,domaschke2013,neutral,green algae,78.1,aculeata,38.27978928434875,-3.8993710692e-7,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,40.55396862327563,-7.276089827999999e-4,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,39.7210957437971,-2.9960369879999997e-4,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,39.857524030741274,-0.00107635402908,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,39.31735768778696,-0.0013616908848,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,38.92174449622782,-0.001757992074,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,38.40648062733848,-0.00113976221927999,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,37.17609521560251,-0.0017262879792,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,37.17609521560251,-0.0020908850724,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,36.82220568475432,-0.0022652575956,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,36.360702245183525,-0.0026377807128,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,35.910623925577354,-0.0027804491412,r
2_lange2000,2,lange2000,high,cyanobacteria,8,phyllocarpum,35.910623925577354,-0.0026457067368,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,41.12889640811739,-1.3907284764000006e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,40.9836416088657,-3.9655629144000004e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,40.55396862327563,-2.3920529796e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,40.41273940989142,-4.680794702400001e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,40.1332115564597,-3.107284768800001e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.857524030741274,-3.9655629144000004e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.857524030741274,-4.680794702400001e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.857524030741274,-9.115231788000002e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.451022000851,-4.1086092720000003e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.451022000851,-6.5403973512e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.451022000851,-9.4013245032e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.05272798771773,-5.968211920800001e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.05272798771773,-9.5443708608e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,39.05272798771773,-1.2834437088e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.79163670917708,-7.9708609272e-7,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.66239587389746,-1.14039735096e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.66239587389746,-1.4550993372000002e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.40648062733848,-1.0688741721600002e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.27978928434875,-1.19046357612e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,38.27978928434875,-1.569536424e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,37.9046811090979,-1.4908609272000004e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,37.53685305369666,-1.7841059604000003e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,36.93941786264626,-2.1703311264e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,36.70573500411299,-2.4421192056e-6,r
2_lange2004,2,lange2004,high,cyanobacteria,8,aurata,36.360702245183525,-2.8855629144e-6,r
2_reiter2000,2,reiter2000,high,green algae,47.0004,islandica,42.17524303670842,-1.6477351283999997e-7,r
2_reiter2000,2,reiter2000,high,green algae,47.0004,islandica,40.9836416088657,-2.6513683535999997e-7,r
2_reiter2000,2,reiter2000,high,green algae,47.0004,islandica,39.58559823145258,-4.250299758e-7,r
2_reiter2000,2,reiter2000,high,green algae,47.0004,islandica,38.27978928434875,-8.0044692732e-7,r
4_reiter2000,4,reiter2000,high,green algae,47.0004,nivalis,42.17524303670842,-2.0254335263999999e-7,r
4_reiter2000,4,reiter2000,high,green algae,47.0004,nivalis,40.9836416088657,-4.910344827600001e-7,r
4_reiter2000,4,reiter2000,high,green algae,47.0004,nivalis,39.58559823145258,-7.833043478399999e-7,r
4_reiter2000,4,reiter2000,high,green algae,47.0004,nivalis,38.27978928434875,-1.3064347824e-6,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,42.4840495022893,-8.804571432e-8,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,41.42251694288889,-1.4729142851999997e-7,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,40.41273940989142,-1.6265142852e-7,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,39.451022000851,-3.2502857147999996e-7,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,38.53401335397749,-4.4132571431999995e-7,r
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,37.65866662842876,-5.4226285716e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,42.4840495022893,-1.5880322207999997e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,41.42251694288889,-2.427617951999999e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,40.41273940989142,-2.6927502876e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,39.451022000851,-4.040506329599999e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,38.53401335397749,-5.255696202e-7,r
7_sancho1997,7,sancho1997,high,green algae,40.8509,freyi,37.65866662842876,-6.647640967199999e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,9.007530000000001e-8,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,1.0710103958333335e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,1.230110322916667e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,1.8637823333333333e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,2.06779734375e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,42.4840495022893,2.2941444270833337e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,3.70961928125e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,3.975616895833334e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,4.4119184375e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,4.893928645833334e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,5.621284291666666e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,40.9836416088657,6.455514239583334e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,7.913958322916667e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,8.188625739583334e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,9.088433885416668e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,9.91084259375e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,1.0804929583333332e-6,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,1.0080722708333334e-6,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,39.58559823145258,9.405056260416668e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,5.200136385416667e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,5.769358364583334e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,6.627244218750001e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,6.858993697916666e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,7.352681552083333e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,9.050473916666668e-7,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,1.0039891520833333e-6,r
1_scholander1952,1,scholander1952,neutral,cyanobacteria,71,scrobiculata,38.27978928434875,9.36577384375e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,42.4840495022893,9.009815197916668e-8,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,42.4840495022893,9.996055645833333e-8,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,42.4840495022893,9.996055645833333e-8,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,42.4840495022893,1.10902528125e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,42.4840495022893,1.18854775e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,40.9836416088657,2.1411925937500001e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,40.9836416088657,2.2947264479166665e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,40.9836416088657,2.54591384375e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,40.9836416088657,2.824596937500001e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,40.9836416088657,3.027134187500001e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,39.58559823145258,4.915390072916667e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,39.58559823145258,5.453442895833334e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,39.58559823145258,6.263558614583335e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,39.58559823145258,6.263558614583335e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,39.58559823145258,7.194018031250001e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,3.244194322916667e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,3.726123427083334e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,3.99330446875e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,5.088568e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,5.645577375e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,6.263558614583335e-7,r
2_scholander1952,2,scholander1952,high,cyanobacteria + green algae,71,crocea,38.27978928434875,6.949185875e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,42.4840495022893,1.8642551770833337e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,42.4840495022893,2.2947264479166665e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,42.4840495022893,2.63561090625e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,42.4840495022893,3.8574013645833337e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,40.9836416088657,4.586514812500001e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,40.9836416088657,5.088568e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,40.9836416088657,5.84448109375e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,39.58559823145258,8.26269834375e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,39.58559823145258,8.26269834375e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,39.58559823145258,9.167157229166668e-7,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,39.58559823145258,1.0170620791666666e-6,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,38.27978928434875,1.1480982083333334e-6,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,38.27978928434875,1.2960167708333333e-6,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,38.27978928434875,1.4378825104166666e-6,r
3_scholander1952,3,scholander1952,neutral,cyanobacteria,71,apthosa,38.27978928434875,1.5952772916666667e-6,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,42.4840495022893,3.1885120520833336e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,42.4840495022893,3.6621694791666675e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,42.4840495022893,4.133995677083333e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,42.4840495022893,4.8310239583333334e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,40.9836416088657,9.327246979166666e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,40.9836416088657,9.327246979166666e-8,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,40.9836416088657,1.0712821145833333e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,40.9836416088657,1.4629928333333338e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,2.2947264479166665e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,2.4592694166666665e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,2.824596937500001e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,3.1337855000000005e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,3.599313229166666e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,39.58559823145258,3.726123427083334e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,38.27978928434875,5.26784728125e-7,r
4_scholander1952,4,scholander1952,neutral,green algae,71,sylvatica,38.27978928434875,4.4304231354166667e-7,r
