tpc_grp,lichen_type,elevation_broad,latitude,species,mol_gCmin,sd_molgCmin,temp,metabolic_category,study_id,paper_unit,mol_grammin
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.4423052645161284e-4,NA,7,r,tretiach1997,2,2.4423052645161284e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.8071069870967734e-4,NA,7,r,tretiach1997,2,2.8071069870967734e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.8076842064516126e-4,NA,6,r,tretiach1997,2,2.8076842064516126e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.7474611419354836e-4,NA,6,r,tretiach1997,2,2.7474611419354836e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.5041637935483866e-4,NA,6,r,tretiach1997,2,2.5041637935483866e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.504452393548387e-4,NA,6,r,tretiach1997,2,2.504452393548387e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.3214743032258064e-4,NA,6,r,tretiach1997,2,2.3214743032258064e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.564386858064516e-4,NA,7,r,tretiach1997,2,2.564386858064516e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.012085503225806e-4,NA,10,r,tretiach1997,2,2.012085503225806e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.2547094387096773e-4,NA,10,r,tretiach1997,2,2.2547094387096773e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.6186453419354834e-4,NA,11,r,tretiach1997,2,2.6186453419354834e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-1.645936935483871e-4,NA,11,r,tretiach1997,2,1.645936935483871e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-1.8893304967741934e-4,NA,11,r,tretiach1997,2,1.8893304967741934e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.0711541290322578e-4,NA,11,r,tretiach1997,2,2.0711541290322578e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.3140666838709678e-4,NA,11,r,tretiach1997,2,2.3140666838709678e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.4960827419354836e-4,NA,12,r,tretiach1997,2,2.4960827419354836e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.0702883096774193e-4,NA,12,r,tretiach1997,2,2.0702883096774193e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-1.9483991225806448e-4,NA,12,r,tretiach1997,2,1.9483991225806448e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-1.6449749032258063e-4,NA,12,r,tretiach1997,2,1.6449749032258063e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.645804638709677e-4,NA,16,r,tretiach1997,2,3.645804638709677e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.706172032258064e-4,NA,16,r,tretiach1997,2,3.706172032258064e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.341225980645161e-4,NA,16,r,tretiach1997,2,3.341225980645161e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.098505851612903e-4,NA,16,r,tretiach1997,2,3.098505851612903e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.0371283483870965e-4,NA,16,r,tretiach1997,2,3.0371283483870965e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.733896516129032e-4,NA,15,r,tretiach1997,2,2.733896516129032e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.55120704516129e-4,NA,16,r,tretiach1997,2,2.55120704516129e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.733223103225806e-4,NA,16,r,tretiach1997,2,2.733223103225806e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.489733329032258e-4,NA,16,r,tretiach1997,2,2.489733329032258e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.1250278e-4,NA,16,r,tretiach1997,2,2.1250278e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-2.0036196387096772e-4,NA,16,r,tretiach1997,2,2.0036196387096772e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.46461833548387e-4,NA,19,r,tretiach1997,2,5.46461833548387e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.403337045161289e-4,NA,19,r,tretiach1997,2,5.403337045161289e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.16013589032258e-4,NA,19,r,tretiach1997,2,5.16013589032258e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.646057174193549e-4,NA,20,r,tretiach1997,2,5.646057174193549e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.828361851612903e-4,NA,20,r,tretiach1997,2,5.828361851612903e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.098469767741934e-4,NA,20,r,tretiach1997,2,5.098469767741934e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.79523795483871e-4,NA,20,r,tretiach1997,2,4.79523795483871e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.6122598645161283e-4,NA,20,r,tretiach1997,2,4.6122598645161283e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.491140303225806e-4,NA,20,r,tretiach1997,2,4.491140303225806e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.3082584258064514e-4,NA,20,r,tretiach1997,2,4.3082584258064514e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.004256987096774e-4,NA,20,r,tretiach1997,2,4.004256987096774e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-6.252328412903225e-4,NA,21,r,tretiach1997,2,6.252328412903225e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.765829909677419e-4,NA,21,r,tretiach1997,2,5.765829909677419e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.521955322580645e-4,NA,22,r,tretiach1997,2,5.521955322580645e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.400643354838709e-4,NA,21,r,tretiach1997,2,5.400643354838709e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.401220574193548e-4,NA,21,r,tretiach1997,2,5.401220574193548e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.219204516129032e-4,NA,21,r,tretiach1997,2,5.219204516129032e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.097892548387097e-4,NA,20,r,tretiach1997,2,5.097892548387097e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.7936025096774194e-4,NA,21,r,tretiach1997,2,4.7936025096774194e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.157442199999999e-4,NA,21,r,tretiach1997,2,5.157442199999999e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-5.036418851612903e-4,NA,21,r,tretiach1997,2,5.036418851612903e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.853055948387096e-4,NA,22,r,tretiach1997,2,4.853055948387096e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.670655077419354e-4,NA,22,r,tretiach1997,2,4.670655077419354e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.731743980645161e-4,NA,21,r,tretiach1997,2,4.731743980645161e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.793121483870967e-4,NA,21,r,tretiach1997,2,4.793121483870967e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.428512167741935e-4,NA,21,r,tretiach1997,2,4.428512167741935e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.124414516129032e-4,NA,21,r,tretiach1997,2,4.124414516129032e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-4.3063343612903223e-4,NA,21,r,tretiach1997,2,4.3063343612903223e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.941147825806451e-4,NA,22,r,tretiach1997,2,3.941147825806451e-4
2_tretiach1997,green algae,neutral,45.39,baldensis,-3.6984276774193546e-4,NA,21,r,tretiach1997,2,3.6984276774193546e-4
2_zotz1998,cyanobacteria,high,8,tomentosa,-1.3046701261971833e-7,NA,10,r,zotz1998,2,1.3046701261971833e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-1.541882876056338e-7,NA,12,r,zotz1998,2,1.541882876056338e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-1.7790956264788736e-7,NA,14,r,zotz1998,2,1.7790956264788736e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-3.6767976276056343e-7,NA,16,r,zotz1998,2,3.6767976276056343e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-2.9058561898591554e-7,NA,18,r,zotz1998,2,2.9058561898591554e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-3.202372127323944e-7,NA,20,r,zotz1998,2,3.202372127323944e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-3.9140103780281695e-7,NA,22,r,zotz1998,2,3.9140103780281695e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-4.625648628732395e-7,NA,24,r,zotz1998,2,4.625648628732395e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-5.930318754929578e-7,NA,26,r,zotz1998,2,5.930318754929578e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-8.183839881690142e-7,NA,28,r,zotz1998,2,8.183839881690142e-7
2_zotz1998,cyanobacteria,high,8,tomentosa,-1.0140845070422538e-6,NA,30,r,zotz1998,2,1.0140845070422538e-6
2_zotz1998,cyanobacteria,high,8,tomentosa,-1.3521126760563382e-6,NA,32,r,zotz1998,2,1.3521126760563382e-6
1_kappen2000,green algae,neutral,-72.18,frigida,-5.627361963190184e-9,NA,-8.032346758,r,kappen2000,1,5.627361963190184e-9
1_kappen2000,green algae,neutral,-72.18,frigida,-1.0336029084299022e-7,NA,-4.112631045,r,kappen2000,1,1.0336029084299022e-7
1_kappen2000,green algae,neutral,-72.18,frigida,-1.838418609406953e-7,NA,0.812225944,r,kappen2000,1,1.838418609406953e-7
1_kappen2000,green algae,neutral,-72.18,frigida,-3.1253495644929183e-7,NA,4.407152129,r,kappen2000,1,3.1253495644929183e-7
1_kappen2000,green algae,neutral,-72.18,frigida,-5.164886934787549e-7,NA,9.396988828,r,kappen2000,1,5.164886934787549e-7
1_kappen2000,green algae,neutral,-72.18,frigida,-9.411009709914414e-7,NA,14.68051529,r,kappen2000,1,9.411009709914414e-7
1_harrisson1986,green algae,neutral,-60.43,antarctica,3.0392478982049534e-8,NA,0,r,harrisson1986,1,3.0392478982049534e-8
1_harrisson1986,green algae,neutral,-60.43,antarctica,1.260621101264864e-7,NA,7,r,harrisson1986,1,1.260621101264864e-7
1_harrisson1986,green algae,neutral,-60.43,antarctica,2.2651819586457623e-7,NA,13,r,harrisson1986,1,2.2651819586457623e-7
1_harrisson1986,green algae,neutral,-60.43,antarctica,3.2817011361054304e-7,NA,19,r,harrisson1986,1,3.2817011361054304e-7
1_harrisson1986,green algae,neutral,-60.43,antarctica,0,NA,-5.5,r,harrisson1986,1,0
2_lange1991,green algae,neutral,53.728189,portentosa,-1.3684665228000002e-7,NA,4,r,lange1991,2,1.3684665228000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-7.049676024000001e-8,NA,5,r,lange1991,2,7.049676024000001e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-3.7321814280000004e-8,NA,5,r,lange1991,2,3.7321814280000004e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-5.8056155520000005e-8,NA,6,r,lange1991,2,5.8056155520000005e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-8.708423328e-8,NA,5,r,lange1991,2,8.708423328e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-1.0367170632000002e-7,NA,5,r,lange1991,2,1.0367170632000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.2440604756000002e-7,NA,5,r,lange1991,2,1.2440604756000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-5.8056155520000005e-8,NA,7,r,lange1991,2,5.8056155520000005e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-7.879049676e-8,NA,7,r,lange1991,2,7.879049676e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-9.53779698e-8,NA,7,r,lange1991,2,9.53779698e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-1.8038876892e-7,NA,8,r,lange1991,2,1.8038876892e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.6172786172000003e-7,NA,10,r,lange1991,2,1.6172786172000003e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.49287257e-7,NA,10,r,lange1991,2,1.49287257e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.4514038880000003e-7,NA,10,r,lange1991,2,1.4514038880000003e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.8246220308000002e-7,NA,10,r,lange1991,2,1.8246220308000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.6172786172000003e-7,NA,11,r,lange1991,2,1.6172786172000003e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.2440604756000002e-7,NA,11,r,lange1991,2,1.2440604756000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-8.708423328e-8,NA,10,r,lange1991,2,8.708423328e-8
2_lange1991,green algae,neutral,53.728189,portentosa,-2.7784017276000004e-7,NA,11,r,lange1991,2,2.7784017276000004e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.6380129588e-7,NA,13,r,lange1991,2,1.6380129588e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.7416846656e-7,NA,13,r,lange1991,2,1.7416846656e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.0734341252e-7,NA,13,r,lange1991,2,2.0734341252e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.8246220308000002e-7,NA,14,r,lange1991,2,1.8246220308000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.6539956804e-7,NA,14,r,lange1991,2,2.6539956804e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.949028078e-7,NA,14,r,lange1991,2,1.949028078e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.8660907128000002e-7,NA,15,r,lange1991,2,1.8660907128000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.0734341252e-7,NA,15,r,lange1991,2,2.0734341252e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.3222462208000002e-7,NA,15,r,lange1991,2,2.3222462208000002e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.6125269984e-7,NA,15,r,lange1991,2,2.6125269984e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.8613390928e-7,NA,15,r,lange1991,2,2.8613390928e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.6125269984e-7,NA,16,r,lange1991,2,2.6125269984e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.3429805612000005e-7,NA,16,r,lange1991,2,2.3429805612000005e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.1149028072000003e-7,NA,16,r,lange1991,2,2.1149028072000003e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-1.9075593948e-7,NA,17,r,lange1991,2,1.9075593948e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-3.8565874728000006e-7,NA,15,r,lange1991,2,3.8565874728000006e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-3.48336933e-7,NA,16,r,lange1991,2,3.48336933e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-3.6907127424000003e-7,NA,16,r,lange1991,2,3.6907127424000003e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-3.6492440604e-7,NA,20,r,lange1991,2,3.6492440604e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.8198704108e-7,NA,20,r,lange1991,2,2.8198704108e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-2.8406047512e-7,NA,20,r,lange1991,2,2.8406047512e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-3.1930885524000006e-7,NA,20,r,lange1991,2,3.1930885524000006e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-4.437149028e-7,NA,23,r,lange1991,2,4.437149028e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-6.4898488116e-7,NA,25,r,lange1991,2,6.4898488116e-7
2_lange1991,green algae,neutral,53.728189,portentosa,-7.7961123108e-7,NA,30,r,lange1991,2,7.7961123108e-7
1_coxson2003,green algae,neutral,53.37,sarmentosa,-7.574036203893055e-9,0,0,r,coxson2003,1,7.574036203893055e-9
1_coxson2003,green algae,neutral,53.37,sarmentosa,-1.514807240778611e-7,1.3472553085243607e-7,5,r,coxson2003,1,1.514807240778611e-7
1_coxson2003,green algae,neutral,53.37,sarmentosa,-2.9538741195182917e-7,1.3472553085243607e-7,15,r,coxson2003,1,2.9538741195182917e-7
1_coxson2003,green algae,neutral,53.37,sarmentosa,-3.7870181019465275e-7,1.7741633674760238e-7,25,r,coxson2003,1,3.7870181019465275e-7
3_coxson2003,green algae,neutral,53.37,sarmentosa,-3.7870181019465276e-8,2.2454255142072678e-7,5,r,coxson2003,3,3.7870181019465276e-8
3_coxson2003,green algae,neutral,53.37,sarmentosa,-2.9538741195182917e-7,1.3472553085243607e-7,15,r,coxson2003,3,2.9538741195182917e-7
3_coxson2003,green algae,neutral,53.37,sarmentosa,-4.317200636219041e-7,1.7741633674760238e-7,25,r,coxson2003,3,4.317200636219041e-7
5_coxson2003,green algae,neutral,53.37,spp,-1.3633265167007496e-7,2.441627753835603e-7,0,r,coxson2003,5,1.3633265167007496e-7
5_coxson2003,green algae,neutral,53.37,spp,-2.80239339544043e-7,1.2208138769178014e-7,5,r,coxson2003,5,2.80239339544043e-7
5_coxson2003,green algae,neutral,53.37,spp,-2.9538741195182917e-7,1.7525272376109035e-7,15,r,coxson2003,5,2.9538741195182917e-7
5_coxson2003,green algae,neutral,53.37,spp,-4.468681360296902e-7,2.0928237855803444e-7,25,r,coxson2003,5,4.468681360296902e-7
7_coxson2003,green algae,neutral,53.37,spp,-2.1207301370900553e-7,1.3952158490698273e-7,5,r,coxson2003,7,2.1207301370900553e-7
7_coxson2003,green algae,neutral,53.37,spp,-2.7266530334014993e-7,2.103032675552602e-7,15,r,coxson2003,7,2.7266530334014993e-7
7_coxson2003,green algae,neutral,53.37,spp,-4.468681360296902e-7,2.441627753835603e-7,25,r,coxson2003,7,4.468681360296902e-7
1_lange1980,green algae,neutral,30.7141,maciformis,6.670245421495114e-7,NA,25,r,lange1980,1,6.670245421495114e-7
1_lange1980,green algae,neutral,30.7141,maciformis,6.516828395061729e-7,NA,15,r,lange1980,1,6.516828395061729e-7
1_lange1980,green algae,neutral,30.7141,maciformis,5.160298879042642e-7,NA,5,r,lange1980,1,5.160298879042642e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-3.1457290009846243e-8,NA,0,r,adams1971,2,3.1457290009846243e-8
2_adams1971,green algae,neutral,44.0197,rangiferina,-4.5203058395819135e-8,NA,2,r,adams1971,2,4.5203058395819135e-8
2_adams1971,green algae,neutral,44.0197,rangiferina,-5.2354639854578504e-8,NA,5,r,adams1971,2,5.2354639854578504e-8
2_adams1971,green algae,neutral,44.0197,rangiferina,-7.533226918124668e-8,NA,7,r,adams1971,2,7.533226918124668e-8
2_adams1971,green algae,neutral,44.0197,rangiferina,-8.380268802544877e-8,NA,10,r,adams1971,2,8.380268802544877e-8
2_adams1971,green algae,neutral,44.0197,rangiferina,-1.0546147920927063e-7,NA,12,r,adams1971,2,1.0546147920927063e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-1.376908763159888e-7,NA,15,r,adams1971,2,1.376908763159888e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-1.6728259865182158e-7,NA,17,r,adams1971,2,1.6728259865182158e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-2.0477739074452777e-7,NA,20,r,adams1971,2,2.0477739074452777e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-2.4885641596606827e-7,NA,22,r,adams1971,2,2.4885641596606827e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-2.863611618571537e-7,NA,25,r,adams1971,2,2.863611618571537e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-3.46276187230175e-7,NA,27,r,adams1971,2,3.46276187230175e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-4.1674191168673785e-7,NA,30,r,adams1971,2,4.1674191168673785e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-4.911741005832007e-7,NA,32,r,adams1971,2,4.911741005832007e-7
2_adams1971,green algae,neutral,44.0197,rangiferina,-5.590021502688781e-7,NA,35,r,adams1971,2,5.590021502688781e-7
2_brownkershaw1984,green algae,neutral,58.7679,rufescens,-4.016534348254185e-7,NA,5,r,brownkershaw1984,2,4.016534348254185e-7
2_brownkershaw1984,green algae,neutral,58.7679,rufescens,-6.217492403241688e-7,NA,15,r,brownkershaw1984,2,6.217492403241688e-7
2_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.0535313519654624e-6,NA,25,r,brownkershaw1984,2,1.0535313519654624e-6
2_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.614636344770128e-6,NA,35,r,brownkershaw1984,2,1.614636344770128e-6
2_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.9077459607664926e-6,NA,45,r,brownkershaw1984,2,1.9077459607664926e-6
4_brownkershaw1984,green algae,neutral,58.7679,rufescens,-6.885487457396046e-7,NA,5,r,brownkershaw1984,4,6.885487457396046e-7
4_brownkershaw1984,green algae,neutral,58.7679,rufescens,-6.782718988108762e-7,NA,15,r,brownkershaw1984,4,6.782718988108762e-7
4_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.0535313519654624e-6,NA,25,r,brownkershaw1984,4,1.0535313519654624e-6
4_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.614636344770128e-6,NA,35,r,brownkershaw1984,4,1.614636344770128e-6
4_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.9077459607664926e-6,NA,45,r,brownkershaw1984,4,1.9077459607664926e-6
6_brownkershaw1984,green algae,neutral,58.7679,rufescens,-4.016534348254185e-7,NA,5,r,brownkershaw1984,6,4.016534348254185e-7
6_brownkershaw1984,green algae,neutral,58.7679,rufescens,-8.478398735135953e-7,NA,15,r,brownkershaw1984,6,8.478398735135953e-7
6_brownkershaw1984,green algae,neutral,58.7679,rufescens,-7.6879314852685e-7,NA,25,r,brownkershaw1984,6,7.6879314852685e-7
6_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.1625800249943195e-6,NA,35,r,brownkershaw1984,6,1.1625800249943195e-6
6_brownkershaw1984,green algae,neutral,58.7679,rufescens,-1.5091124767098388e-6,NA,45,r,brownkershaw1984,6,1.5091124767098388e-6
8_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.9645848746497007e-7,NA,5,r,brownkershaw1984,8,2.9645848746497007e-7
8_brownkershaw1984,green algae,neutral,45.1166,rufescens,-8.186079534954176e-7,NA,15,r,brownkershaw1984,8,8.186079534954176e-7
8_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.407699658410967e-6,NA,25,r,brownkershaw1984,8,1.407699658410967e-6
8_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.9221985821404225e-6,NA,35,r,brownkershaw1984,8,1.9221985821404225e-6
8_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.8192245868363253e-6,NA,45,r,brownkershaw1984,8,2.8192245868363253e-6
10_brownkershaw1984,green algae,neutral,45.1166,rufescens,-5.259747360448383e-7,NA,5,r,brownkershaw1984,10,5.259747360448383e-7
10_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.2776404506551542e-6,NA,15,r,brownkershaw1984,10,1.2776404506551542e-6
10_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.0270852124517155e-6,NA,25,r,brownkershaw1984,10,1.0270852124517155e-6
10_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.0752094145270016e-6,NA,35,r,brownkershaw1984,10,2.0752094145270016e-6
10_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.283686673483299e-6,NA,45,r,brownkershaw1984,10,2.283686673483299e-6
12_brownkershaw1984,green algae,neutral,45.1166,rufescens,-7.554909846247066e-7,NA,5,r,brownkershaw1984,12,7.554909846247066e-7
12_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.1246296182685754e-6,NA,15,r,brownkershaw1984,12,1.1246296182685754e-6
12_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.5616668083011438e-6,NA,25,r,brownkershaw1984,12,1.5616668083011438e-6
12_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.8402635764598954e-6,NA,35,r,brownkershaw1984,12,2.8402635764598954e-6
12_brownkershaw1984,green algae,neutral,45.1166,rufescens,-3.354762500189351e-6,NA,45,r,brownkershaw1984,12,3.354762500189351e-6
13_brownkershaw1984,green algae,neutral,45.1166,rufescens,-5.259747360448383e-7,NA,5,r,brownkershaw1984,13,5.259747360448383e-7
13_brownkershaw1984,green algae,neutral,45.1166,rufescens,-6.655971211088389e-7,NA,15,r,brownkershaw1984,13,6.655971211088389e-7
13_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.7156339581913198e-6,NA,25,r,brownkershaw1984,13,1.7156339581913198e-6
13_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.3047256631068695e-6,NA,35,r,brownkershaw1984,13,2.3047256631068695e-6
13_brownkershaw1984,green algae,neutral,45.1166,rufescens,-3.125246251609483e-6,NA,45,r,brownkershaw1984,13,3.125246251609483e-6
14_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.5071566992350223e-6,NA,15,r,brownkershaw1984,14,1.5071566992350223e-6
14_brownkershaw1984,green algae,neutral,45.1166,rufescens,-1.5626231258047414e-6,NA,25,r,brownkershaw1984,14,1.5626231258047414e-6
14_brownkershaw1984,green algae,neutral,45.1166,rufescens,-2.8402635764598954e-6,NA,35,r,brownkershaw1984,14,2.8402635764598954e-6
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-4.2566756040293875e-8,NA,0,r,eickmeieradams1973,2,4.2566756040293875e-8
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-4.947576762856926e-8,NA,2,r,eickmeieradams1973,2,4.947576762856926e-8
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-7.356674013481785e-8,NA,5,r,eickmeieradams1973,2,7.356674013481785e-8
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-9.444903355298038e-8,NA,7,r,eickmeieradams1973,2,9.444903355298038e-8
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-1.30339666742407e-7,NA,10,r,eickmeieradams1973,2,1.30339666742407e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-1.587131909414527e-7,NA,12,r,eickmeieradams1973,2,1.587131909414527e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-1.9246901689010071e-7,NA,15,r,eickmeieradams1973,2,1.9246901689010071e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-2.176468007271075e-7,NA,17,r,eickmeieradams1973,2,2.176468007271075e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-2.610416034234644e-7,NA,20,r,eickmeieradams1973,2,2.610416034234644e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-3.023145368476861e-7,NA,22,r,eickmeieradams1973,2,3.023145368476861e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-3.70421346663637e-7,NA,25,r,eickmeieradams1973,2,3.70421346663637e-7
2_eickmeieradams1973,green algae,high,39.6636,ecmocyna,-4.2566756267514955e-7,NA,27,r,eickmeieradams1973,2,4.2566756267514955e-7
