paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,npp_value,r_value,npp_error,r_error,n
coxson_2003,coxson_2003,figure 6 ,pop,alectoria,sarmentosa,5,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.05625,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.19,-0.2,,,
coxson_2003,coxson_2003,figure 6 ,pop,alectoria,sarmentosa,5,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.09375,SEM,10,T,lab,,,season,summer,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.19,-0.05,,,
coxson_2003,coxson_2003,figure 6 ,pop,alectoria,sarmentosa,15,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.05625,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.3,-0.39,,,
coxson_2003,coxson_2003,figure 6 ,pop,alectoria,sarmentosa,15,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.05625,SEM,10,T,lab,,,season,summer,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.86,-0.39,,,
coxson_2003,coxson_2003,figure 6 ,pop,alectoria,sarmentosa,15,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.13125,SEM,10,T,lab,,,season,winter ,1000,1000,umol * m^-2 * s^-1,npp,,53.37,temperate,neutral,green algae,1.87,-0.5,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,0,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.101941748,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,0.58,-0.18,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,5,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.050970874,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.42,-0.37,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,5,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.058252427,SEM,10,T,lab,,,season,summer,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.48,-0.28,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,15,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.073170732,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.3,-0.39,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,25,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.087378641,SEM,10,T,lab,,,season,winter ,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.89,-0.59,,,
coxson_2003,coxson_2003,figure 7 ,pop,bryoria,spp,25,C,mean gas exchangce,,mg CO2 *g  *h^-1,co2,mg,g,hr,0.101941748,SEM,10,T,lab,,,season,summer,0,0,umol * m^-2 * s^-1,r,,53.37,temperate,neutral,green algae,1.42,-0.59,,,
lange_1980,lange_1980,figure 3,pop,ramalina,maciformis,25,C,mg CO2 * g^-1 * hr^-1,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,water content,160%,0,0,umol * m^-2 * s^-1,r,,30.7141,temperate,neutral,green algae,0.880672503,0.53952471,,,
lange_1980,lange_1980,figure 3,pop,ramalina,maciformis,15,C,mg CO2 * g^-1 * hr^-1,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,water content,160%,0,0,umol * m^-2 * s^-1,r,,30.7141,temperate,neutral,green algae,0.860416853,0.217566479,,,
lange_1980,lange_1980,figure 3,pop,ramalina,maciformis,5,C,mg CO2 * g^-1 * hr^-1,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,water content,160%,0,0,umol * m^-2 * s^-1,r,,30.7141,temperate,neutral,green algae,0.681314261,0.197310829,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,0,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.102230558,-0.04153306,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,2,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.22929868,-0.059681598,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,5,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.324415567,-0.069123831,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,7,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.405318508,-0.099461195,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,10,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.468470762,-0.110644689,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,12,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.508533726,-0.139240791,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,15,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.537946279,-0.181793264,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,17,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.537196061,-0.220863215,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,20,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.497394333,-0.270367589,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,22,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.420302766,-0.328565126,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,25,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.359173421,-0.378082642,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,27,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.250130618,-0.45718845,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,30,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.155288365,-0.550224346,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,32,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,0.055107509,-0.648497165,,,
adams_1971,adams_1971,figure 1,pop,cladonia ,rangiferina,35,C,net photosynthesis,,mg CO2 * G (dry weight)^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,1.2 * 10^6 ,1.2 * 10^6 ,ergs * cm-2 * s-1,npp,,44.0197,temperate,neutral,green algae,-0.045073347,-0.738050539,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,november,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,1.31,-0.53030303,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,july,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,1.87,-0.909090909,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,november,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,2.22,-0.820895522,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,july,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,2.71,-0.895522388,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,1.87,-1.119402985,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,november,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,3.843084308,-1.390977444,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,july,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,3.843084308,-1.390977444,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,2.792979298,-1.015037594,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,november,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,4.047996315,-2.131804366,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,july,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,4.047996315,-2.131804366,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,4.814094887,-1.534954407,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,november,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,2.92,-2.518796992,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,july,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,3.34,-2.518796992,,,
brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,58.7679,temperate,neutral,green algae,1.8,-1.992481203,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,1.96969697,-0.391414141,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,1.161616162,-0.694444444,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,1.363636364,-0.997474747,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,2.676767677,-1.080808081,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,4.797979798,-1.686868687,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,3.080808081,-1.484848485,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,7.02020202,-1.858585859,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,5.505050505,-1.356060606,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,7.424242424,-2.061868687,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,5.808080808,-2.537878788,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,10.45454545,-2.73989899,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,7.626262626,-3.75,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,4.696969697,-3.722222222,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june ,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,7.02020202,-3.015151515,,,
brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,september,1000,1000,umol * m^-2 * s^-1,npp,,45.1166,temperate,neutral,green algae,7.323232323,-4.429292929,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,0,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.099760847,-0.056200888,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,2,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.141680902,-0.065322856,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.158079945,-0.097130167,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,7,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.16600615,-0.124701059,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.196583533,-0.172087462,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,12,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.227160916,-0.209549026,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.21520328,-0.254116843,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.206081312,-0.287359071,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.185616672,-0.344653229,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.143901606,-0.399145883,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,0.05394602,-0.489067304,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,27,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,-0.026050564,-0.562008883,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,-0.140075162,-0.644841134,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,32,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,-0.265459515,-0.734779638,,,
eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia ,ecmocyna,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,4,T,lab,,,,,0.45,0.45,g cal * cm^-2 * min^-1,npp,3255,39.6636,temperate,high,green algae,-0.376665528,-0.817611889,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,1.532846715,-1.306451613,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,1.708029197,-0.919354839,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,1.532846715,-0.725806452,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,4.379562044,-1.596774194,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,2.145985401,-1.258064516,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,3.416058394,-1.741935484,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,4.905109489,-2.903225806,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,4.467153285,-2.467741935,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,1.883211679,-3.919354839,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,2.97810219,-2.927419355,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,march,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,1.401459854,-3.725806452,,,
kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,450,450,uE m^-2 s^-1,npp,,43.3247,temperate,neutral,cyanobacteria  ,5.299270073,-2.806451613,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,5,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,4.076167076,-1.090909091,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,5,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,october,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.970515971,-0.654545455,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,5,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,december ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,3.147420147,-0.567272727,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,5,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,june,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,2.882063882,-0.872727273,,,
kershaw1977,kershaw1977,figure 3,pop,peltigera,canina var. praetextata,15,C,respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,month,april ,0,0,uE m^-2 s^-1,r,,43.3247,temperate,neutral,cyanobacteria  ,5.447174447,-2.225454545,,,
