paper_id,study_id,source,org_level,genus,species,temp,temp_units,npp_def,npp_value,npp_units ,gas,gas_unit,mass/area,time,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,r_value
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,8,C,net photosynthesis,0.379670705,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.107357564
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,9,C,net photosynthesis,0.376613855,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103957751
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,9,C,net photosynthesis,0.323210935,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.116493321
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,9,C,net photosynthesis,0.298075179,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103957751
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.351497981,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.116493321
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.370360982,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103957751
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.392365331,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.116493321
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.247893135,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103957751
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.25732712,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.116493321
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.276170239,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103957751
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.266736253,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.116493321
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.316997825,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.119560112
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.345264989,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.135296676
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,net photosynthesis,0.354674122,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.085040075
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,net photosynthesis,0.266761106,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.097615409
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,net photosynthesis,0.285609195,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.10700963
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,13,C,net photosynthesis,0.471157502,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.128964275
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,13,C,net photosynthesis,0.486854303,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.106964896
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,13,C,net photosynthesis,0.496278347,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.100667288
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,13,C,net photosynthesis,0.549691208,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.08499037
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.364366573,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.405209071,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.499439578,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.490035415,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.493201615,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.559135135,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.549730972,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.546574713,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.534019261,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,14,C,net photosynthesis,0.518312519,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.14125132
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,net photosynthesis,0.549860205,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.188366573
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,net photosynthesis,0.534148493,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.191485555
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,net photosynthesis,0.474472818,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.172630009
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,net photosynthesis,0.461897484,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.160089469
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.452607642,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.156918298
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.546803355,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.131812364
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.559371233,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.141216527
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.57508543,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.128636222
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.587635912,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.109793103
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.597069897,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.103520348
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.603397328,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.188366573
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,17,C,net photosynthesis,0.565701149,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.191485555
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,18,C,net photosynthesis,0.524873563,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.282338614
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,18,C,net photosynthesis,0.578276483,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.279172414
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,net photosynthesis,0.358566014,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.266607021
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,net photosynthesis,0.374262815,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.291712954
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,net photosynthesis,0.389964585,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.301132029
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.525097235,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.323036968
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.496825101,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.297901212
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.512596459,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.27903324
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.449769494,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.279063063
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.421497359,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.2696589
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.405790618,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.247669463
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.405765766,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.266467847
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.405750854,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.260214974
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.380620068,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.244473439
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.368064616,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.24764461
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,net photosynthesis,0.361762038,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,T,lab,,,,,200,200,umol *m^-2 *s^-1,410,45.39,temperate,neutral,green algae,-0.228806462
uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,4,C,net photosynthesis,0.20327869,mg CO2 *g dry wt ^-1 * hr^-1,co2,mg,g,hr,T,lab,,,,,800,800,umol *m^-2 *s^-1,,79,arctic,neutral,green algae,0.02723624
uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,7,C,net photosynthesis,0.2,mg CO2 *g dry wt ^-1 * hr^-1,co2,mg,g,hr,T,lab,,,,,800,800,umol *m^-2 *s^-1,,79,arctic,neutral,green algae,0.03482076
uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,12,C,net photosynthesis,0.19016393,mg CO2 *g dry wt ^-1 * hr^-1,co2,mg,g,hr,T,lab,,,,,800,800,umol *m^-2 *s^-1,,79,arctic,neutral,green algae,0.05438292
uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,15,C,net photosynthesis,0.16885246,mg CO2 *g dry wt ^-1 * hr^-1,co2,mg,g,hr,T,lab,,,,,800,800,umol *m^-2 *s^-1,,79,arctic,neutral,green algae,0.07071061
uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,20,C,net photosynthesis,0.13852459,mg CO2 *g dry wt ^-1 * hr^-1,co2,mg,g,hr,T,lab,,,,,800,800,umol *m^-2 *s^-1,,79,arctic,neutral,green algae,0.105028
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,12,C,net photosynthesis,4.210526316,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-2.736842105
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,14,C,net photosynthesis,8.842105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-3.157894737
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,16,C,net photosynthesis,12.42105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-6.526315789
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,18,C,net photosynthesis,14.52631579,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-5.157894737
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,20,C,net photosynthesis,18.94736842,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-5.684210526
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,22,C,net photosynthesis,22.73684211,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-6.947368421
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,24,C,net photosynthesis,20.42105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-8.210526316
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,26,C,net photosynthesis,18.94736842,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-10.52631579
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,28,C,net photosynthesis,16.73684211,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-14.52631579
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,30,C,net photosynthesis,16,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-18
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,32,C,net photosynthesis,13.78947368,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,T,lab,,,,,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria  ,-24
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,10,C,net photosynthesis,4.08244681,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-1.9680851
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,15,C,net photosynthesis,6.13031915,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-1.875
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,20,C,net photosynthesis,9.57446809,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-3.2712766
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,25,C,net photosynthesis,8.55053191,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-3.8297872
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,30,C,net photosynthesis,4.64095745,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-6.3430851
zotz2003,zotz2003,figure3a,pop,Parmotrema ,endosulphureum ,35,C,net photosynthesis,-0.3856383,nmol CO2 * g dry wt^-1 *s^-1,co2,nmol,g,sec,T,lab,,,,,600,600,umol *m^-2 *s^-1,,9,tropical,neutral,green algae,-9.5079787
