paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,response_correction,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,inv_T,mol,gram,min,npp_value,r_value,npp_error,r_error,n
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,13,C,net photosynthesis,6.750330251,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,40.55396862,6.75E-09,0.001,0.016666667,6.750330251,-6.06340819,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,19,C,net photosynthesis,19.03566711,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.72109574,1.90E-08,0.001,0.016666667,19.03566711,-2.49669749,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,18,C,net photosynthesis,18.57331572,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.85752403,1.86E-08,0.001,0.016666667,18.57331572,-8.969616909,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,22,C,net photosynthesis,25.64068692,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.31735769,2.56E-08,0.001,0.016666667,25.64068692,-11.34742404,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,25,C,net photosynthesis,24.84808454,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.9217445,2.48E-08,0.001,0.016666667,24.84808454,-14.64993395,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,29,C,net photosynthesis,18.11096433,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.40648063,1.81E-08,0.001,0.016666667,18.11096433,-9.498018494,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,39,C,net photosynthesis,23.26287979,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,37.17609522,2.33E-08,0.001,0.016666667,23.26287979,-14.38573316,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,40,C,net photosynthesis,16.12945839,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,37.05737864,1.61E-08,0.001,0.016666667,16.12945839,-17.42404227,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,43,C,net photosynthesis,22.07397622,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,36.705735,2.21E-08,0.001,0.016666667,22.07397622,-18.87714663,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,46,C,net photosynthesis,19.1677675,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,36.36070225,1.92E-08,0.001,0.016666667,19.1677675,-21.98150594,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,50,C,net photosynthesis,13.09114927,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,35.91062393,1.31E-08,0.001,0.016666667,13.09114927,-23.17040951,,,
1,lange2000,lange2000,figure 7,pop,leptogium,phyllocarpum,50,C,net photosynthesis,6.287978864,nmol CO2 * mg^-1 *s^-1,nmol_co2,mg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,300,300,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,35.91062393,6.29E-09,0.001,0.016666667,6.287978864,-22.04755614,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,10,C,net photosynthesis,12.43046358,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,40.98364161,1.24E-08,1,0.016666667,12.43046358,-3.304635762,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,13,C,net photosynthesis,12.07284768,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,40.55396862,1.21E-08,1,0.016666667,12.07284768,-1.993377483,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,15,C,net photosynthesis,16.54304636,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,40.27249044,1.65E-08,1,0.016666667,16.54304636,-3.900662252,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,16,C,net photosynthesis,17.1986755,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,40.13321156,1.72E-08,1,0.016666667,17.1986755,-2.589403974,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,18,C,net photosynthesis,17.55629139,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.85752403,1.76E-08,1,0.016666667,17.55629139,-3.304635762,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,18,C,net photosynthesis,20.05960265,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.85752403,2.01E-08,1,0.016666667,20.05960265,-3.900662252,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,19,C,net photosynthesis,19.22516556,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.72109574,1.92E-08,1,0.016666667,19.22516556,-7.59602649,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,21,C,net photosynthesis,19.34437086,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.451022,1.93E-08,1,0.016666667,19.34437086,-3.42384106,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,21,C,net photosynthesis,18.39072848,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.451022,1.84E-08,1,0.016666667,18.39072848,-5.450331126,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,22,C,net photosynthesis,19.58278146,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.31735769,1.96E-08,1,0.016666667,19.58278146,-7.834437086,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,24,C,net photosynthesis,18.74834437,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.05272799,1.87E-08,1,0.016666667,18.74834437,-4.973509934,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,23,C,net photosynthesis,17.01986755,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,39.18459605,1.70E-08,1,0.016666667,17.01986755,-7.953642384,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,25,C,net photosynthesis,15.88741722,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.9217445,1.59E-08,1,0.016666667,15.88741722,-10.69536424,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,26,C,net photosynthesis,15.94701987,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.79163671,1.59E-08,1,0.016666667,15.94701987,-6.642384106,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,27,C,net photosynthesis,14.81456954,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.66239587,1.48E-08,1,0.016666667,14.81456954,-9.503311258,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,27,C,net photosynthesis,12.96688742,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.66239587,1.30E-08,1,0.016666667,12.96688742,-12.12582781,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,30,C,net photosynthesis,15.64900662,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.27978928,1.56E-08,1,0.016666667,15.64900662,-9.920529801,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,33,C,net photosynthesis,13.44370861,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,37.90468111,1.34E-08,1,0.016666667,13.44370861,-12.42384106,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,29,C,net photosynthesis,11.41721854,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.40648063,1.14E-08,1,0.016666667,11.41721854,-8.907284768,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,30,C,net photosynthesis,9.450331126,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,38.27978928,9.45E-09,1,0.016666667,9.450331126,-13.0794702,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,36,C,net photosynthesis,4.682119205,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,37.53685305,4.68E-09,1,0.016666667,4.682119205,-14.86754967,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,41,C,net photosynthesis,0.331125828,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,36.93941786,3.31E-10,1,0.016666667,0.331125828,-18.08609272,,,
1,lange2004,lange2004,figure 4,pop,pseudocyphellaria,aurata,42,C,net photosynthesis,-0.801324503,nmol CO2 * g^-1 *s^-1,nmol_co2,g,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,150,150,umol *m^-2 *s^-1,1100,8,tropical,high,cyanobacteria,36.82220568,-8.01E-10,1,0.016666667,-0.801324503,-20.35099338,,,
1,reiter2000,reiter2000,figure7,pop,cetraria,islandica,2,C,photosynthesis,0.636461994,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,161.1347817,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,42.17524304,6.36E-07,1000,0.016666667,0.636461994,-1.373112607,,,
1,reiter2000,reiter2000,figure7,pop,cetraria,islandica,10,C,photosynthesis,2.239211297,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,126.7854088,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,40.98364161,2.24E-06,1000,0.016666667,2.239211297,-2.209473628,,,
1,reiter2000,reiter2000,figure7,pop,cetraria,islandica,20,C,photosynthesis,2.525189626,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,124.8641979,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,39.58559823,2.53E-06,1000,0.016666667,2.525189626,-3.541916465,,,
1,reiter2000,reiter2000,figure7,pop,cetraria,islandica,30,C,photosynthesis,-2.011173184,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,126.4759777,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,38.27978928,-2.01E-06,1000,0.016666667,-2.011173184,-6.670391061,,,
3,reiter2000,reiter2000,figure7,pop,flavocetraria,nivalis,2,C,photosynthesis,0.531791908,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,228.9959016,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,42.17524304,5.32E-07,1000,0.016666667,0.531791908,-1.687861272,,,
3,reiter2000,reiter2000,figure7,pop,flavocetraria,nivalis,10,C,photosynthesis,0.597701149,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,158.8421318,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,40.98364161,5.98E-07,1000,0.016666667,0.597701149,-4.091954023,,,
3,reiter2000,reiter2000,figure7,pop,flavocetraria,nivalis,20,C,photosynthesis,-1.333333333,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,241.1202186,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,39.58559823,-1.33E-06,1000,0.016666667,-1.333333333,-6.527536232,,,
3,reiter2000,reiter2000,figure7,pop,flavocetraria,nivalis,30,C,photosynthesis,-5.6,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,max water content,181.6466552,1000,1000,umol *m^-2 *s^-1,2300,47.0004,temperate,high,green algae,38.27978928,-5.60E-06,1000,0.016666667,-5.6,-10.88695652,,,
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,0,C,dark respiration,-0.733714286,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,42.4840495,-7.34E-07,1000,0.016666667,4.093714286,-0.733714286,,,2
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,7,C,dark respiration,-1.227428571,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,41.42251694,-1.23E-06,1000,0.016666667,6.489142857,-1.227428571,,,2
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,14,C,dark respiration,-1.355428571,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,40.41273941,-1.36E-06,1000,0.016666667,8.994285714,-1.355428571,,,2
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,21,C,dark respiration,-2.708571429,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,39.451022,-2.71E-06,1000,0.016666667,7.549714286,-2.708571429,,,2
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,28,C,dark respiration,-3.677714286,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,38.53401335,-3.68E-06,1000,0.016666667,7.915428571,-3.677714286,,,2
1,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,35,C,dark respiration,-4.518857143,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,37.65866663,-4.52E-06,1000,0.016666667,6.726857143,-4.518857143,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,0,C,net photosynthesis,4.093714286,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,42.4840495,4.09E-06,1000,0.016666667,5.930955121,-1.323360184,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,7,C,net photosynthesis,6.489142857,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,41.42251694,6.49E-06,1000,0.016666667,8.950517837,-2.02301496,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,14,C,net photosynthesis,8.994285714,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,40.41273941,8.99E-06,1000,0.016666667,9.742232451,-2.243958573,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,21,C,net photosynthesis,7.549714286,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,39.451022,7.55E-06,1000,0.016666667,10.16570771,-3.367088608,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,28,C,net photosynthesis,7.915428571,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,38.53401335,7.92E-06,1000,0.016666667,8.84004603,-4.379746835,,,2
6,sancho1997,sancho1997,figure 2,pop,umbilicaria,grisea,35,C,net photosynthesis,6.726857143,umol CO2 * kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,2,T,lab,NA,NA,NA,NA,610-650,630,umol *m^-2 *s^-1,1550,40.8509,temperate,high,green algae,37.65866663,6.73E-06,1000,0.016666667,7.403912543,-5.539700806,,,2
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,-8,C,net photosynthesis,0.132890365,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,43.76586129,1.33E-07,1000,0.016666667,0.132890365,-0.066445183,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,-5.9,C,net photosynthesis,0.451827243,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,43.42195742,4.52E-07,1000,0.016666667,0.451827243,-0.265780731,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,-4,C,net photosynthesis,1.249169435,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,43.11543051,1.25E-06,1000,0.016666667,1.249169435,-0.176079734,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,-2,C,net photosynthesis,1.926910299,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,42.79741148,1.93E-06,1000,0.016666667,1.926910299,-0.38538206,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,0,C,net photosynthesis,3.202657807,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,42.4840495,3.20E-06,1000,0.016666667,3.202657807,-0.514950166,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,2,C,net photosynthesis,3.322259136,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,42.17524304,3.32E-06,1000,0.016666667,3.322259136,-1.013289037,,,
1,schroeter1995,schroeter1995,figure 1,pop,umbilicaria,aprina,4,C,net photosynthesis,3.441860465,umol CO2 *kg^-1 *s^-1,umol_co2,kg,sec,NA,NA,NA,T,lab,NA,NA,NA,NA,200,200,umol *m^-2 *s^-1,NA,-77,antarctic,neutral,green algae,41.87089346,3.44E-06,1000,0.016666667,3.441860465,-1.50166113,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,25,C,dark respiration,-75.84038404,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,38.9217445,-7.58E-05,1,60,55.99729973,-75.84038404,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,25,C,dark respiration,-71.08790879,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,38.9217445,-7.11E-05,1,60,71.73957396,-71.08790879,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,20,C,dark respiration,-52.67266727,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,39.58559823,-5.27E-05,1,60,88.95469547,-52.67266727,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,20,C,dark respiration,-46.1380138,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,39.58559823,-4.61E-05,1,60,85.39033903,-46.1380138,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,15,C,dark respiration,-34.85088509,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,40.27249044,-3.49E-05,1,60,91.93279328,-34.85088509,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,15,C,dark respiration,-28.31623162,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,40.27249044,-2.83E-05,1,60,84.80408041,-28.31623162,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,10,C,dark respiration,-22.3750375,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,40.98364161,-2.24E-05,1,60,87.17971797,-22.3750375,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,5,C,dark respiration,-8.711671167,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,41.72035996,-8.71E-06,1,60,79.44794479,-8.711671167,,,
1,smith2001,smith2001,figure 2,pop,turgidiusculum,complicatulum,1,C,dark respiration,-0.394839484,umol CO2 *g^-1 *h^-1,umol_co2,g,hr,NA,NA,NA,I,lab,NA,NA,NA,NA,0,0,umol *m^-2 *s^-1,NA,-46.8964,temperate,neutral,green algae,42.32908306,-3.95E-07,1,60,80.66186619,-0.394839484,,,
1,uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,4,C,net photosynthesis,0.20327869,mg CO2 *g dry wt ^-1 * hr^-1,mg_co2,g,hr,0.01516393,SD,3,T,lab,NA,NA,NA,NA,800,800,umol *m^-2 *s^-1,NA,79,arctic,neutral,green algae,41.87089346,4.62E-06,1,60,0.20327869,0.02723624,0.01516393,0.00382514,3
1,uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,7,C,net photosynthesis,0.2,mg CO2 *g dry wt ^-1 * hr^-1,mg_co2,g,hr,0.01270492,SD,3,T,lab,NA,NA,NA,NA,800,800,umol *m^-2 *s^-1,NA,79,arctic,neutral,green algae,41.42251694,4.54E-06,1,60,0.2,0.03482076,0.01270492,0.00437158,3
1,uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,12,C,net photosynthesis,0.19016393,mg CO2 *g dry wt ^-1 * hr^-1,mg_co2,g,hr,0.025,SD,3,T,lab,NA,NA,NA,NA,800,800,umol *m^-2 *s^-1,NA,79,arctic,neutral,green algae,40.6961884,4.32E-06,1,60,0.19016393,0.05438292,0.025,0.0057377,3
1,uchida2006,uchida2006,figure 1b,pop,cetrariella,delisei,15,C,net photosynthesis,0.16885246,mg CO2 *g dry wt ^-1 * hr^-1,mg_co2,g,hr,0.02827869,SD,3,T,lab,NA,NA,NA,NA,800,800,umol *m^-2 *s^-1,NA,79,arctic,neutral,green algae,40.27249044,3.84E-06,1,60,0.16885246,0.07071061,0.02827869,0.00956284,3
