paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,10,C,dark respiration,-0.116493321,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,dark respiration,-0.135296676,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,dark respiration,-0.085040075,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,dark respiration,-0.097615409,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,dark respiration,-0.10700963,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,11,C,dark respiration,-0.119560112,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,12,C,dark respiration,-0.128964275,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,12,C,dark respiration,-0.106964896,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,12,C,dark respiration,-0.100667288,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,12,C,dark respiration,-0.08499037,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.188366573,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.191485555,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.172630009,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.160089469,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.156918298,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,15,C,dark respiration,-0.14125132,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.131812364,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.141216527,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.128636222,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.109793103,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,16,C,dark respiration,-0.103520348,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,19,C,dark respiration,-0.282338614,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,19,C,dark respiration,-0.279172414,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,19,C,dark respiration,-0.266607021,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.291712954,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.301132029,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.263420938,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.247753961,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.238300093,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.232042249,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.222593352,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.206886611,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.323036968,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.297901212,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,22,C,dark respiration,-0.285301025,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.27903324,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.279063063,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.2696589,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,20,C,dark respiration,-0.263391115,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.247669463,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.266467847,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.260214974,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,22,C,dark respiration,-0.250741224,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,22,C,dark respiration,-0.241317179,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.244473439,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.24764461,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.228806462,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.21309475,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.222493942,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,22,C,dark respiration,-0.203625971,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
tretiach1997,tretiach1997,figure 2,pop,verrucaria,baldensis,21,C,dark respiration,-0.19108543,umol CO2 * m^-2 *s^-1,co2,umol,m,sec,,,4,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,410,45.39,temperate,neutral,green algae
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,12,C,net photosynthesis,4.210526316,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,14,C,net photosynthesis,8.842105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,16,C,net photosynthesis,12.42105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,18,C,net photosynthesis,14.52631579,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,20,C,net photosynthesis,18.94736842,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,22,C,net photosynthesis,22.73684211,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,24,C,net photosynthesis,20.42105263,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,26,C,net photosynthesis,18.94736842,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,28,C,net photosynthesis,16.73684211,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,4,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,30,C,net photosynthesis,16,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,32,C,net photosynthesis,13.78947368,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,34,C,net photosynthesis,11.57894737,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,36,C,net photosynthesis,8.421052632,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,38,C,net photosynthesis,5.578947368,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,40,C,net photosynthesis,2.421052632,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,42,C,net photosynthesis,-5.157894737,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,150,150,umol *m^-2 *s^-1,npp,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,10,C,dark respiration,-2.315789474,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,12,C,dark respiration,-2.736842105,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,14,C,dark respiration,-3.157894737,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,16,C,dark respiration,-6.526315789,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,18,C,dark respiration,-5.157894737,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,20,C,dark respiration,-5.684210526,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,22,C,dark respiration,-6.947368421,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,24,C,dark respiration,-8.210526316,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,26,C,dark respiration,-10.52631579,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,28,C,dark respiration,-14.52631579,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,30,C,dark respiration,-18,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
zotz1998,zotz1998,figure 3,pop,sticta,tomentosa,32,C,dark respiration,-24,nmol CO2 * mg Chl^-1 *s^-1,co2,nmol,mg chla,sec,,,,T,lab,,,,,0,0,umol *m^-2 *s^-1,r,1100,8,tropical,high,cyanobacteria  
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-8.032346758,C,respiration,-0.007429806,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-4.112631045,C,respiration,-0.136466592,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,0.812225944,C,respiration,-0.242726409,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,4.407152129,C,respiration,-0.412639903,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,9.396988828,C,respiration,-0.681920022,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,14.68051529,C,respiration,-1.242535612,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-7.347606701,C,net photosynthesis,0.021347021,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-3.19789988,C,net photosynthesis,0.206250958,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,1.949888759,C,net photosynthesis,0.338521739,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,5.629446657,C,net photosynthesis,0.215513429,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,10.70792179,C,net photosynthesis,0.035938836,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,15.47978753,C,net photosynthesis,-0.418880981,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,20.44806427,C,net photosynthesis,-0.918467703,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,25.73559745,C,net photosynthesis,-1.436282951,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,170,170,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-6.497037549,C,net photosynthesis,0.107248209,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-2.295379667,C,net photosynthesis,0.418529371,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,3.110883216,C,net photosynthesis,0.740430382,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,6.762911958,C,net photosynthesis,0.751923123,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,12.0819265,C,net photosynthesis,0.570396277,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,16.44837772,C,net photosynthesis,0.070594909,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,21.33183195,C,net photosynthesis,-0.477935109,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,26.77317406,C,net photosynthesis,-1.067027022,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,400,400,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-4.561274518,C,net photosynthesis,0.213916874,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,730,730,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
kappen_2000,kappen_2000,figure 4,pop,buellia ,frigida,-0.723819193,C,net photosynthesis,0.920448575,mg CO2 *dm^-2  *h^-1,co2,mg,g,hr,,,,T,lab,,,,,730,730,umol * m^-2 * s^-1,npp,,-72.18,antarctic,neutral,green algae
